"location","context","source","target"
"digcomp.outcome.LO3.1.18","Learning outcome LO3.1.18","Select and combine digital content creation tools and methods to meet complex content creation task and audience requirements.","Hulpmiddelen en methoden voor het creëren van digitale content selecteren en combineren om te voldoen aan complexe contentcreatietaken en publiekseisen."
"digcomp.outcome.LO3.1.19","Learning outcome LO3.1.19","Create and edit a variety of complex or specialised digital content, tailored appropriately to goals and audience.","Een verscheidenheid aan complexe of gespecialiseerde digitale content creëren en bewerken, passend afgestemd op doelen en publiek."
"digcomp.outcome.LO3.1.20","Learning outcome LO3.1.20","Support others to develop their capabilities in digital content creation using ethical and responsible approaches.","Anderen ondersteunen bij het ontwikkelen van hun vaardigheden in de creatie van digitale content door middel van ethische en verantwoordelijke benaderingen."
"digcomp.outcome.LO3.1.21","Learning outcome LO3.1.21","Promote and support accessibility and inclusivity in digital content creation initiatives.","Toegankelijkheid en inclusiviteit in initiatieven voor de creatie van digitale content bevorderen en ondersteunen."
"digcomp.outcome.LO3.1.22","Learning outcome LO3.1.22","Promote and support the selective and ethical use of AI systems in content creation.","Het selectieve en ethische gebruik van AI-systemen bij contentcreatie bevorderen en ondersteunen."
"digcomp.outcome.LO3.1.23","Learning outcome LO3.1.23","Help others to develop advanced digital content creation capabilities.","Anderen helpen bij het ontwikkelen van geavanceerde vaardigheden in de creatie van digitale content."
"digcomp.outcome.LO3.1.24","Learning outcome LO3.1.24","Lead or contribute to complex or specialised digital content creation initiatives.","Leiding geven aan of bijdragen aan complexe of gespecialiseerde initiatieven voor de creatie van digitale content."
"digcomp.outcome.LO3.1.25","Learning outcome LO3.1.25","Lead or contribute to improvements in or new solutions for complex or specialised digital content.","Leiden van of bijdragen aan verbeteringen in of nieuwe oplossingen voor complexe of gespecialiseerde digitale content."
"digcomp.outcome.LO3.2.01","Learning outcome LO3.2.01","Acknowledge the importance of ethical and transparent practices when re-using or elaborating existing digital content.","Het belang inzien van ethische en transparante praktijken bij het hergebruiken of uitwerken van bestaande digitale content."
"digcomp.outcome.LO3.2.02","Learning outcome LO3.2.02","Acknowledge the benefits of exploring digital content integration and elaboration tools and techniques.","De voordelen inzien van het verkennen van tools en technieken voor de integratie en uitwerking van digitale content."
"digcomp.outcome.LO3.2.03","Learning outcome LO3.2.03","Recognise the concept of acknowledgement in re-using existing digital content.","Het concept van bronvermelding herkennen bij het hergebruiken van bestaande digitale content."
"digcomp.outcome.LO3.2.04","Learning outcome LO3.2.04","Recognise the concept of transparent use of AI systems (particularly generative AI) in digital content integration and re-elaboration.","Het concept van transparant gebruik van AI-systemen (met name generatieve AI) herkennen bij de integratie en herbewerking van digitale content."
"digcomp.outcome.LO3.2.05","Learning outcome LO3.2.05","Distinguish between editable and uneditable digital content.","Onderscheid maken tussen bewerkbare en niet-bewerkbare digitale content."
"digcomp.outcome.LO3.2.06","Learning outcome LO3.2.06","Identify main functions of content creation tools for editing and integrating digital content (text, image, audio, video).","Belangrijkste functies van tools voor contentcreatie herkennen voor het bewerken en integreren van digitale content (tekst, afbeelding, audio, video)."
"digcomp.outcome.LO3.2.07","Learning outcome LO3.2.07","Make changes to existing digital content using basic editing, formatting and integration functions.","Wijzigingen aanbrengen in bestaande digitale content met behulp van basisbewerkings-, formatterings- en integratiefuncties."
"digcomp.outcome.LO3.2.08","Learning outcome LO3.2.08","Purposefully explore a variety of ways to integrate and re-elaborate digital content to deepen digital content integration and re-elaboration capabilities.","Doelgericht verschillende manieren verkennen om digitale content te integreren en te herbewerken om vaardigheden op dit gebied te verdiepen."
"digcomp.outcome.LO3.2.09","Learning outcome LO3.2.09","Identify structure, format and audience requirements of a digital content integration or re-elaboration task.","Structuur-, formaat- en publiekseisen herkennen van een taak voor integratie of herbewerking van digitale content."
"digcomp.outcome.LO3.2.10","Learning outcome LO3.2.10","Describe ways in which to acknowledge digital content that is being re-used.","Manieren beschrijven waarop bronvermelding kan worden toegepast voor digitale content die wordt hergebruikt."
"digcomp.outcome.LO3.2.11","Learning outcome LO3.2.11","Describe ethical and transparent practices in the use of AI systems (particularly generative AI) in digital content integration and elaboration.","Ethische en transparante praktijken beschrijven bij het gebruik van AI-systemen (met name generatieve AI) bij de integratie en uitwerking van digitale content."
"digcomp.outcome.LO3.2.12","Learning outcome LO3.2.12","Adjust or integrate digital content to meet format, structure and audience requirements.","Digitale content aanpassen of integreren om te voldoen aan formaat-, structuur- en publiekseisen."
"digcomp.outcome.LO3.2.13","Learning outcome LO3.2.13","Modify or transform digital textual, numeric or visual representations to effectively and accurately convey the meaning of data and information.","Digitale tekstuele, numerieke of visuele representaties wijzigen of transformeren om de betekenis van data en informatie effectief en nauwkeurig over te brengen."
"digcomp.outcome.LO3.2.14","Learning outcome LO3.2.14","Use digital technologies in a selective, ethical and transparent way to make enhancements or integrations to existing digital content.","Digitale technologie op een selectieve, ethische en transparante manier gebruiken om verbeteringen of integraties aan te brengen in bestaande digitale content."
"digcomp.outcome.LO3.2.15","Learning outcome LO3.2.15","Prioritise transparent and ethical practices in digital content integration and re-elaboration tasks.","Prioriteit geven aan transparante en ethische praktijken bij taken voor integratie en herbewerking van digitale content."
"digcomp.outcome.LO3.2.16","Learning outcome LO3.2.16","Describe a range of methods for complex digital content integration and re-elaboration.","Een reeks methoden beschrijven voor complexe integratie en herbewerking van digitale content."
"digcomp.outcome.LO3.2.17","Learning outcome LO3.2.17","Describe appropriate and inappropriate uses of AI systems to enhance digital content integration or re-elaboration of complex tasks.","Passend en onpassend gebruik van AI-systemen beschrijven om de integratie of herbewerking van digitale content bij complexe taken te verbeteren."
"digcomp.outcome.LO3.2.18","Learning outcome LO3.2.18","Adjust or integrate a variety of digital content to meet complex format, structure, and audience requirements.","Verschillende soorten digitale content aanpassen of integreren om te voldoen aan complexe formaat-, structuur- en publiekseisen."
"digcomp.outcome.LO3.2.19","Learning outcome LO3.2.19","Apply digital technologies in a selective, ethical and transparent way to apply complex integration or re-elaboration to digital content.","Digitale technologie op een selectieve, ethische en transparante manier inzetten voor complexe integratie of herbewerking van digitale content."
"digcomp.outcome.LO3.2.20","Learning outcome LO3.2.20","Support others to develop their capabilities in digital content integration and re-elaboration.","Anderen ondersteunen bij het ontwikkelen van hun vaardigheden in de integratie en herbewerking van digitale content."
"digcomp.outcome.LO3.2.21","Learning outcome LO3.2.21","Promote and support ethical and transparent practices in digital content integration and re-elaboration.","Ethische en transparante praktijken bij de integratie en herbewerking van digitale content bevorderen en ondersteunen."
"digcomp.outcome.LO3.2.22","Learning outcome LO3.2.22","Stay informed about digital technological developments in digital content integration and re-elaboration, including their technical and ethical implications.","Op de hoogte blijven van technologische ontwikkelingen op het gebied van integratie en herbewerking van digitale content, inclusief hun technische en ethische implicaties."
"digcomp.outcome.LO3.2.23","Learning outcome LO3.2.23","Evaluate and apply advanced design and data visualisation techniques to complex or specialised digital content integration and re-elaboration.","Geavanceerde ontwerp- en datavisualisatietechnieken evalueren en toepassen op complexe of gespecialiseerde integratie en herbewerking van digitale content."
"digcomp.outcome.LO3.2.24","Learning outcome LO3.2.24","Assist others with complex digital content integration and re-elaboration tasks.","Anderen helpen bij complexe taken voor integratie en herbewerking van digitale content."
"digcomp.outcome.LO3.2.25","Learning outcome LO3.2.25","Lead or contribute to complex digital content integration or re-elaboration initiatives.","Leiding geven aan of bijdragen aan complexe initiatieven voor integratie of herbewerking van digitale content."
"digcomp.outcome.LO3.2.26","Learning outcome LO3.2.26","Lead or contribute to improvements in or new solutions for digital complex content integration or re-elaboration.","Leiden van of bijdragen aan verbeteringen in of nieuwe oplossingen voor complexe integratie of herbewerking van digitale content."
"digcomp.outcome.LO3.3.01","Learning outcome LO3.3.01","Recognise that the internet is not a fully free space: individuals' data can be monetised, and individuals may need permission to use content found.","Herkennen dat het internet geen volledig vrije ruimte is: de data van individuen kan te gelde worden gemaakt en individuen hebben mogelijk toestemming nodig om gevonden content te gebruiken."
"digcomp.outcome.LO3.3.02","Learning outcome LO3.3.02","Recognise, in general terms, the concepts of copyright and licence in digital contexts.","In algemene termen de concepten van auteursrecht en licenties herkennen in digitale contexten."
"digcomp.outcome.LO3.3.03","Learning outcome LO3.3.03","Recognise that an individual's original digital content is automatically copyrighted.","Herkennen dat op de originele digitale content van een individu automatisch auteursrecht rust."
"digcomp.outcome.LO3.3.04","Learning outcome LO3.3.04","Recognise that different kinds of copyright and licences apply to digital content, including AI-generated content, and that these determine how content can be used and shared.","Herkennen dat er verschillende soorten auteursrecht en licenties van toepassing zijn op digitale content, inclusief door AI gegenereerde content, en dat deze bepalen hoe content kan worden gebruikt en gedeeld."
"digcomp.outcome.LO3.3.05","Learning outcome LO3.3.05","Recognise that AI-generated content should be labelled as such to help others understand its origin and possibilities for further use.","Herkennen dat door AI gegenereerde content als zodanig moet worden gelabeld om anderen te helpen de oorsprong en mogelijkheden voor verder gebruik te begrijpen."
"digcomp.outcome.LO3.3.06","Learning outcome LO3.3.06","Identify digital content that can be used free of charge.","Digitale content herkennen die gratis kan worden gebruikt."
"digcomp.outcome.LO3.3.07","Learning outcome LO3.3.07","Use and share digital content in compliance with basic legal and ethical guidelines.","Digitale content gebruiken en delen in overeenstemming met de basisregels van juridische en ethische richtlijnen."
"digcomp.outcome.LO3.3.08","Learning outcome LO3.3.08","Prioritise a cautious approach to digital content (check before using or sharing).","Prioriteit geven aan een voorzichtige benadering van digitale content (controleren voor gebruik of delen)."
"digcomp.outcome.LO3.3.09","Learning outcome LO3.3.09","Acknowledge the complex nature of copyright and licensing of digital content.","De complexe aard van auteursrecht en licenties van digitale content inzien."
"digcomp.outcome.LO3.3.10","Learning outcome LO3.3.10","Define, with examples from digital contexts, the concept of intellectual property.","Het concept van intellectueel eigendom definiëren, met voorbeelden uit digitale contexten."
"digcomp.outcome.LO3.3.11","Learning outcome LO3.3.11","Distinguish, with examples from digital contexts, between copyright, trademark, design and patent.","Onderscheid maken, met voorbeelden uit digitale contexten, tussen auteursrecht, handelsmerk, modelrecht en octrooi."
"digcomp.outcome.LO3.3.12","Learning outcome LO3.3.12","Identify common types and purposes of licences in digital contexts, including Creative Commons.","Veelvoorkomende soorten en doelen van licenties in digitale contexten herkennen, inclusief Creative Commons."
"digcomp.outcome.LO3.3.13","Learning outcome LO3.3.13","Identify examples of piracy and plagiarism in digital contexts.","Voorbeelden van piraterij en plagiaat in digitale contexten herkennen."
"digcomp.outcome.LO3.3.14","Learning outcome LO3.3.14","Identify examples of where copyright applies and does not apply in digital contexts.","Voorbeelden herkennen van waar auteursrecht wel en niet van toepassing is in digitale contexten."
"digcomp.outcome.LO3.3.15","Learning outcome LO3.3.15","Describe legal, ethical and commercial consequences of intellectual property violations in digital contexts, including piracy and plagiarism.","Juridische, ethische en commerciële gevolgen beschrijven van inbreuken op intellectueel eigendom in digitale contexten, inclusief piraterij en plagiaat."
"digcomp.outcome.LO3.3.16","Learning outcome LO3.3.16","Identify examples of legal and ethical challenges relating to copyright in the training of AI models.","Voorbeelden herkennen van juridische en ethische uitdagingen met betrekking tot auteursrecht bij het trainen van AI-modellen."
"digcomp.outcome.LO3.3.17","Learning outcome LO3.3.17","Apply legal and ethical guidelines appropriately when using and sharing digital content.","Juridische en ethische richtlijnen op een passende manier toepassen bij het gebruiken en delen van digitale content."
"digcomp.outcome.LO3.3.18","Learning outcome LO3.3.18","Prioritise a consideration of ethical and legal aspects, such as transparency and copyright, when using and sharing digital content.","Prioriteit geven aan het meewegen van ethische en juridische aspecten, zoals transparantie en auteursrecht, bij het gebruiken en delen van digitale content."
"digcomp.outcome.LO3.3.19","Learning outcome LO3.3.19","Describe key features of current legislation in relation to digital copyright and licences.","Belangrijkste kenmerken van de huidige wetgeving met betrekking tot digitaal auteursrecht en licenties beschrijven."
"digcomp.outcome.LO3.3.20","Learning outcome LO3.3.20","Describe examples of where copyright applies and does not apply in digital contexts.","Voorbeelden beschrijven van waar auteursrecht wel en niet van toepassing is in digitale contexten."
"digcomp.outcome.LO3.3.21","Learning outcome LO3.3.21","Identify differences in how ethical and copyright issues apply to training data for AI systems and AI-generated content (output).","Verschillen herkennen in hoe ethische en auteursrechtelijke kwesties van toepassing zijn op trainingsdata voor AI-systemen en door AI gegenereerde content (output)."
"digcomp.outcome.LO3.3.22","Learning outcome LO3.3.22","Assess and correctly apply legal and ethical guidelines for using and sharing of digital content in complex contexts, including different software licensing models and the renewal requirements of licences.","Juridische en ethische richtlijnen voor het gebruiken en delen van digitale content in complexe contexten beoordelen en correct toepassen, inclusief verschillende softwarelicentiemodellen en de vernieuwingsvereisten van licenties."
"digcomp.outcome.LO3.3.23","Learning outcome LO3.3.23","Assist others to use and share digital content in compliance with legal and ethical guidelines.","Anderen helpen bij het gebruiken en delen van digitale content in overeenstemming met de juridische en ethische richtlijnen."
"digcomp.outcome.LO3.3.24","Learning outcome LO3.3.24","Stay informed about developments in copyright and licensing regulations in digital contexts.","Op de hoogte blijven van ontwikkelingen in auteursrecht- en licentieregelgeving in digitale contexten."
"digcomp.outcome.LO3.3.25","Learning outcome LO3.3.25","Promote and support awareness and understanding of legal and ethical copyright and licensing practices in digital contexts.","Bewustzijn en begrip van juridische en ethische auteursrecht- en licentiepraktijken in digitale contexten bevorderen en ondersteunen."
"digcomp.outcome.LO3.3.26","Learning outcome LO3.3.26","Apply advanced knowledge of intellectual property rights, copyright and licensing concepts in digital contexts to inform decision-making.","Geavanceerde kennis van intellectuele eigendomsrechten, auteursrecht en licentieconcepten in digitale contexten toepassen ter ondersteuning van besluitvorming."
"digcomp.outcome.LO3.3.27","Learning outcome LO3.3.27","Lead or contribute to policies or guidelines on copyright and licensing in digital contexts.","Leiding geven aan of bijdragen aan beleid of richtlijnen over auteursrecht en licenties in digitale contexten."
"digcomp.outcome.LO3.4.01","Learning outcome LO3.4.01","Acknowledge the essential role of humans in determining how computer programs and AI systems are used.","De essentiële rol van mensen inzien bij het bepalen hoe computerprogramma's en AI-systemen worden gebruikt."
"digcomp.outcome.LO3.4.02","Learning outcome LO3.4.02","Identify common uses of computer programs and applications.","Veelvoorkomende toepassingen van computerprogramma's en applicaties herkennen."
"digcomp.outcome.LO3.4.03","Learning outcome LO3.4.03","Recognise computational thinking as a human activity which involves the identification of steps that can be performed by a computer to solve a problem or task.","Computational thinking herkennen als een menselijke activiteit die het herkennen van stappen omvat die door een computer kunnen worden uitgevoerd om een probleem of taak op te lossen."
"digcomp.outcome.LO3.4.04","Learning outcome LO3.4.04","Recognise what AI is in general terms.","In algemene termen herkennen wat AI is."
"digcomp.outcome.LO3.4.05","Learning outcome LO3.4.05","Identify, in a general way, what is and what is not an AI system.","Op een algemene manier herkennen wat wel en wat niet een AI-systeem is."
"digcomp.outcome.LO3.4.06","Learning outcome LO3.4.06","Identify common examples of applications of AI systems.","Veelvoorkomende voorbeelden van toepassingen van AI-systemen herkennen."
"digcomp.outcome.LO3.4.07","Learning outcome LO3.4.07","Give basic instructions to a computer to perform simple tasks.","Basisinstructies aan een computer geven om eenvoudige taken uit te voeren."
"digcomp.outcome.LO3.4.08","Learning outcome LO3.4.08","Represent simple sequences symbolically, and interpret simple symbolic sequences.","Eenvoudige reeksen symbolisch weergeven en eenvoudige symbolische reeksen interpreteren."
"digcomp.outcome.LO3.4.09","Learning outcome LO3.4.09","Acknowledge the relevance of computational thinking, algorithmic representation and programming in everyday contexts.","De relevantie inzien van computational thinking, algoritmische weergave en programmeren in alledaagse contexten."
"digcomp.outcome.LO3.4.10","Learning outcome LO3.4.10","Acknowledge the importance of ethics and accessibility in programming contexts.","Het belang inzien van ethiek en toegankelijkheid in programmeercontexten."
"digcomp.outcome.LO3.4.11","Learning outcome LO3.4.11","Distinguish between a computational model of reality and reality itself.","Onderscheid maken tussen een computationeel model van de werkelijkheid en de werkelijkheid zelf."
"digcomp.outcome.LO3.4.12","Learning outcome LO3.4.12","Recognise, with examples from computational thinking or programming, the concept of algorithm.","Het concept van een algoritme herkennen, met voorbeelden uit computational thinking of programmeren."
"digcomp.outcome.LO3.4.13","Learning outcome LO3.4.13","Define differences between a computable problem and a non-computable problem.","Verschillen definiëren tussen een berekenbaar probleem en een niet-berekenbaar probleem."
"digcomp.outcome.LO3.4.14","Learning outcome LO3.4.14","Define general steps in computational thinking.","Algemene stappen in computational thinking definiëren."
"digcomp.outcome.LO3.4.15","Learning outcome LO3.4.15","Recognise that there are a variety of programming languages, each with a range of potential uses.","Herkennen dat er een verscheidenheid aan programmeertalen is, elk met een reeks mogelijke toepassingen."
"digcomp.outcome.LO3.4.16","Learning outcome LO3.4.16","Define foundational programming concepts and general steps in programming.","Fundamentele programmeerconcepten en algemene stappen bij het programmeren definiëren."
"digcomp.outcome.LO3.4.17","Learning outcome LO3.4.17","Recognise the role of programming in robotics.","De rol van programmeren in robotica herkennen."
"digcomp.outcome.LO3.4.18","Learning outcome LO3.4.18","Recognise that machine learning is a branch of AI that enables algorithms to learn from data and make predictions.","Herkennen dat machine learning een tak van AI is die algoritmen in staat stelt om van data te leren en voorspellingen te doen."
"digcomp.outcome.LO3.4.19","Learning outcome LO3.4.19","Recognise that there are steps that should be followed to develop, validate and deploy a computer program or an AI system.","Herkennen dat er stappen gevolgd moeten worden om een computerprogramma of een AI-systeem te ontwikkelen, te valideren en te implementeren."
"digcomp.outcome.LO3.4.20","Learning outcome LO3.4.20","Describe examples of machine learning applications.","Voorbeelden van toepassingen van machine learning beschrijven."
"digcomp.outcome.LO3.4.21","Learning outcome LO3.4.21","Describe examples of AI system applications from a range of sectors of society.","Voorbeelden van AI-systeemtoepassingen uit verschillende sectoren van de samenleving beschrijven."
"digcomp.outcome.LO3.4.22","Learning outcome LO3.4.22","Translate basic information into logical operations.","Basisinformatie vertalen naar logische bewerkingen."
"digcomp.outcome.LO3.4.23","Learning outcome LO3.4.23","Develop basic programs with control structures.","Eenvoudige programma's met controlestructuren ontwikkelen."
"digcomp.outcome.LO3.4.24","Learning outcome LO3.4.24","Create visual representations such as flow diagrams to illustrate basic algorithms.","Visuele representaties zoals stroomdiagrammen creëren om basisalgoritmen te illustreren."
"digcomp.outcome.LO3.4.25","Learning outcome LO3.4.25","Acknowledge the importance of human oversight and human-centric approaches in the development and deployment of computer programs and AI systems.","Het belang inzien van menselijk toezicht en mensgerichte benaderingen bij de ontwikkeling en implementatie van computerprogramma's en AI-systemen."
"digcomp.outcome.LO3.4.26","Learning outcome LO3.4.26","Define the concepts and role of human-centric approaches and human oversight in the context of programming and AI systems.","De concepten en rol van mensgerichte benaderingen en menselijk toezicht definiëren in de context van programmeren en AI-systemen."
"digcomp.outcome.LO3.4.27","Learning outcome LO3.4.27","Describe the main steps in developing, validating and deploying a computer program or an AI system.","De belangrijkste stappen beschrijven bij het ontwikkelen, valideren en implementeren van een computerprogramma of een AI-systeem."
"digcomp.outcome.LO3.4.28","Learning outcome LO3.4.28","Distinguish between main types of machine learning.","Onderscheid maken tussen de belangrijkste soorten machine learning."
"digcomp.outcome.LO3.4.29","Learning outcome LO3.4.29","Identify the main features and purposes of commonly-used machine learning algorithms.","De belangrijkste kenmerken en doelen van veelgebruikte machine learning-algoritmen herkennen."
"digcomp.outcome.LO3.4.30","Learning outcome LO3.4.30","Describe the role of user experience (UX) and customer experience (CX) in programming.","De rol van gebruikerservaring (UX) en klantervaring (CX) bij programmeren beschrijven."
"digcomp.outcome.LO3.4.31","Learning outcome LO3.4.31","Describe examples of the application of computational thinking and programming in robotics.","Voorbeelden beschrijven van de toepassing van computational thinking en programmeren in de robotica."
"digcomp.outcome.LO3.4.32","Learning outcome LO3.4.32","Identify routine tasks which could be (partially or fully) automated through programming tools or AI systems.","Routinetaken herkennen die (gedeeltelijk of volledig) geautomatiseerd kunnen worden via programmeertools of AI-systemen."
"digcomp.outcome.LO3.4.33","Learning outcome LO3.4.33","Assess ethical and practical aspects of the development and deployment of computer programs and AI systems.","Ethische en praktische aspecten van de ontwikkeling en implementatie van computerprogramma's en AI-systemen beoordelen."
"digcomp.outcome.LO3.4.34","Learning outcome LO3.4.34","Apply computational thinking, knowledge of programming and/or AI systems to (partially or fully) automate routine tasks.","Computational thinking, kennis van programmeren en/of AI-systemen toepassen om routinetaken (gedeeltelijk of volledig) te automatiseren."
"digcomp.outcome.LO3.4.35","Learning outcome LO3.4.35","Apply programming tools or AI systems to complex computational thinking tasks.","Programmeertools of AI-systemen toepassen op complexe taken op het gebied van computational thinking."
"digcomp.outcome.LO3.4.36","Learning outcome LO3.4.36","Promote and support ethical programming and/or AI systems development practices.","Ethische programmeer- en/of AI-systeemontwikkelingspraktijken bevorderen en ondersteunen."
"digcomp.outcome.LO3.4.37","Learning outcome LO3.4.37","Stay informed about current developments in programming techniques and related applications of AI systems, such as robotics.","Op de hoogte blijven van de huidige ontwikkelingen in programmeertechnieken en gerelateerde toepassingen van AI-systemen, zoals robotica."
"digcomp.outcome.LO3.4.38","Learning outcome LO3.4.38","Lead or contribute to complex projects focused on applications of computational thinking, programming or AI systems, including developing, validating and deploying computer programs or AI systems.","Leiding geven aan of bijdragen aan complexe projecten gericht op toepassingen van computational thinking, programmeren of AI-systemen, inclusief het ontwikkelen, valideren en implementeren van computerprogramma's of AI-systemen."
"digcomp.outcome.LO3.4.39","Learning outcome LO3.4.39","Assist others to develop basic programming capabilities and/or or capabilities in the application of AI systems to computational thinking tasks.","Anderen helpen bij het ontwikkelen van basisprogrammeervaardigheden en/of vaardigheden in het toepassen van AI-systemen bij taken op het gebied van computational thinking."
"digcomp.outcome.LO4.1.01","Learning outcome LO4.1.01","Acknowledge the importance of one's individual role in protecting digital devices and their contents.","Het belang inzien van de eigen individuele rol bij het beschermen van digitale apparaten en hun content."
"digcomp.outcome.LO4.1.02","Learning outcome LO4.1.02","Recognise the concepts of cybersecurity, cyber threat and cyberattack.","De concepten van cybersecurity, cyberdreiging en cyberaanval herkennen."
"digcomp.outcome.LO4.1.03","Learning outcome LO4.1.03","Recognise that individuals' actions and cybersecurity tools work together to help keep devices and their contents secure.","Herkennen dat de acties van individuen en cybersecuritytools samenwerken om apparaten en hun content veilig te houden."
"digcomp.outcome.LO4.1.04","Learning outcome LO4.1.04","Recognise that there is cybersecurity legislation that helps to ensure the security of products and services.","Herkennen dat er cybersecuritywetgeving bestaat die helpt de veiligheid van producten en diensten te waarborgen."
"digcomp.outcome.LO4.1.05","Learning outcome LO4.1.05","Identify basic device protection measures and practices, such as antivirus software, screen locking, strong passwords, and multi-factor authentication.","Basisbeschermingsmaatregelen en -praktijken voor apparaten herkennen, zoals antivirussoftware, schermvergrendeling, sterke wachtwoorden en multifactorauthenticatie."
"digcomp.outcome.LO4.1.06","Learning outcome LO4.1.06","Apply basic device protection measures and practices, such as antivirus software, screen locking, strong passwords, and multi-factor authentication.","Basisbeschermingsmaatregelen en -praktijken voor apparaten toepassen, zoals antivirussoftware, schermvergrendeling, sterke wachtwoorden en multifactorauthenticatie."
"digcomp.outcome.LO4.1.07","Learning outcome LO4.1.07","Acknowledge the importance of remaining vigilant to and up-to-date with cybersecurity practices.","Het belang inzien van waakzaam blijven en op de hoogte blijven van cybersecuritypraktijken."
"digcomp.outcome.LO4.1.08","Learning outcome LO4.1.08","Describe main features of malware.","Belangrijkste kenmerken van malware beschrijven."
"digcomp.outcome.LO4.1.09","Learning outcome LO4.1.09","Recognise that AI systems can be used for both cyberattacks and cybersecurity.","Herkennen dat AI-systemen kunnen worden gebruikt voor zowel cyberaanvallen als cybersecurity."
"digcomp.outcome.LO4.1.10","Learning outcome LO4.1.10","Apply a variety of malware prevention techniques and practices to protect devices and their contents.","Verschillende technieken en praktijken voor malwarepreventie toepassen om apparaten en hun content te beschermen."
"digcomp.outcome.LO4.1.11","Learning outcome LO4.1.11","Prioritise regular checking and updating of cybersecurity measures that are in place on one's devices.","Prioriteit geven aan het regelmatig controleren en bijwerken van cybersecuritymaatregelen op de eigen apparaten."
"digcomp.outcome.LO4.1.12","Learning outcome LO4.1.12","Describe key rights of individuals under current cybersecurity legislation.","Belangrijke rechten van individuen onder de huidige cybersecuritywetgeving beschrijven."
"digcomp.outcome.LO4.1.13","Learning outcome LO4.1.13","Identify examples of how recent and emerging technologies such as AI systems are used in cyberattacks and cybersecurity.","Voorbeelden herkennen van hoe recente en opkomende technologie zoals AI-systemen worden gebruikt bij cyberaanvallen en cybersecurity."
"digcomp.outcome.LO4.1.14","Learning outcome LO4.1.14","Update cybersecurity measures to protect devices and their contents in response to evolving digital threats.","Cybersecuritymaatregelen bijwerken om apparaten en hun content te beschermen als reactie op evoluerende digitale dreigingen."
"digcomp.outcome.LO4.1.15","Learning outcome LO4.1.15","Assist others in implementing basic device protection measures, such as antivirus software, screen locking, strong passwords and multi-factor authentication.","Anderen helpen bij het implementeren van basisbeschermingsmaatregelen voor apparaten, zoals antivirussoftware, schermvergrendeling, sterke wachtwoorden en multifactorauthenticatie."
"digcomp.outcome.LO4.1.16","Learning outcome LO4.1.16","Stay informed about digital technological and legislative developments in relation to cybersecurity.","Op de hoogte blijven van technologische en wettelijke ontwikkelingen op het gebied van cybersecurity."
"digcomp.outcome.LO4.1.17","Learning outcome LO4.1.17","Assess rights of individuals under relevant provisions of current cybersecurity legislation.","Rechten van individuen beoordelen onder relevante bepalingen van de huidige cybersecuritywetgeving."
"digcomp.outcome.LO4.1.18","Learning outcome LO4.1.18","Lead or contribute to citizen-focused cybersecurity initiatives.","Leiding geven aan of bijdragen aan op de burger gerichte cybersecurity-initiatieven."
"digcomp.outcome.LO4.1.19","Learning outcome LO4.1.19","Support others to build their capabilities in protecting their devices and their contents against digital threats.","Anderen ondersteunen bij het opbouwen van hun vaardigheden om hun apparaten en hun content te beschermen tegen digitale dreigingen."
"digcomp.outcome.LO4.2.01","Learning outcome LO4.2.01","Acknowledge the importance of a cautious approach to the sharing of personal data in digital environments.","Het belang inzien van een voorzichtige aanpak bij het delen van persoonlijke data in digitale omgevingen."
"digcomp.outcome.LO4.2.02","Learning outcome LO4.2.02","Recognise that personal data is collected and generated through a large variety of digital sources and processes.","Herkennen dat persoonlijke data wordt verzameld en gegenereerd via een grote verscheidenheid aan digitale bronnen en processen."
"digcomp.outcome.LO4.2.03","Learning outcome LO4.2.03","Identify risks of sharing personal data in digital environments, including specific risks in relation to AI systems.","Risico's herkennen van het delen van persoonlijke data in digitale omgevingen, inclusief specifieke risico's in relatie tot AI-systemen."
"digcomp.outcome.LO4.2.04","Learning outcome LO4.2.04","Recognise that individuals have a right to privacy and that their personal data is protected under legislation.","Herkennen dat individuen recht hebben op privacy en dat hun persoonlijke data beschermd is onder de wetgeving."
"digcomp.outcome.LO4.2.05","Learning outcome LO4.2.05","Recognise that manipulative methods can be used to deceive individuals into providing access to personal data, accounts or other sensitive information.","Herkennen dat manipulatieve methoden kunnen worden gebruikt om individuen te misleiden om toegang te verlenen tot persoonlijke data, accounts of andere gevoelige informatie."
"digcomp.outcome.LO4.2.06","Learning outcome LO4.2.06","Recognise signs of identity theft.","Tekenen van identiteitsfraude herkennen."
"digcomp.outcome.LO4.2.07","Learning outcome LO4.2.07","Recognise that users of platforms and services can request to block or flag information that has been shared inappropriately online.","Herkennen dat gebruikers van platforms en diensten kunnen verzoeken om informatie die ongepast online is gedeeld te blokkeren of te markeren."
"digcomp.outcome.LO4.2.08","Learning outcome LO4.2.08","Implement basic security measures for online payments and transactions.","Basisbeveiligingsmaatregelen implementeren voor online betalingen en transacties."
"digcomp.outcome.LO4.2.09","Learning outcome LO4.2.09","Respond appropriately to signs of identity theft.","Passend reageren op tekenen van identiteitsfraude."
"digcomp.outcome.LO4.2.10","Learning outcome LO4.2.10","Block or flag personal information that has been inappropriately shared online.","Persoonlijke informatie blokkeren of markeren die op ongepaste wijze online is gedeeld."
