"location","context","source","target"
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-1-initial-scoping/phase-1-2-literature-and-policy-review-for-gap-analysis-of-d.table.t069.r006.c000.0cf0964c43","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-1-initial-scoping/phase-1-2-literature-and-policy-review-for-gap-analysis-of-d;kind=table_cell;t=69;r=6;c=0;part=1/1;hash=0cf0964c43","Priftis & Panagiotakos (2023)","Priftis & Panagiotakos (2023)"
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-1-initial-scoping/phase-1-2-literature-and-policy-review-for-gap-analysis-of-d.table.t069.r006.c001.fcc618053e","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-1-initial-scoping/phase-1-2-literature-and-policy-review-for-gap-analysis-of-d;kind=table_cell;t=69;r=6;c=1;part=1/1;hash=fcc618053e","Wellbeing and resilience","Welzijn en veerkracht"
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-1-initial-scoping/phase-1-2-literature-and-policy-review-for-gap-analysis-of-d.table.t069.r006.c002.b67b11555b","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-1-initial-scoping/phase-1-2-literature-and-policy-review-for-gap-analysis-of-d;kind=table_cell;t=69;r=6;c=2;part=1/1;hash=b67b11555b","Systematic review of screen time and health consequences in children and adolescents which included 43 articles. Excessive screen time was associated with increased risk for obesity and other cardiometabolic risk factors, mental health, unhealthy dietary habits and eating disorders, and problems in development and child–parent relationships. Sleep, physical activity, eyesight, headaches, and the musculoskeletal system were negatively affected as well. However, the effects vary by type of media used and the way types of media were used. Guided treatment of competence 4.3.","Systematische review van schermtijd en gezondheidsgevolgen bij kinderen en jongeren waarbij 43 artikelen werden betrokken. Overmatige schermtijd werd geassocieerd met een verhoogd risico op obesitas en andere cardiometabole risicofactoren, mentale gezondheidsproblemen, ongezonde eetgewoonten en eetstoornissen, en problemen in de ontwikkeling en de ouder-kindrelatie. Ook slaap, fysieke activiteit, gezichtsvermogen, hoofdpijn en het bewegingsapparaat werden negatief beïnvloed. De effecten variëren echter per type media en de manier waarop de media werden gebruikt. Stuurde de behandeling van competentie 4.3."
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-1-initial-scoping/phase-1-2-literature-and-policy-review-for-gap-analysis-of-d.para.p1371-p1371.f567774b3f","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-1-initial-scoping/phase-1-2-literature-and-policy-review-for-gap-analysis-of-d;kind=paragraph_block;span=p1371-p1371;hash=f567774b3f","Source: Compiled by JRC from existing sources.","Bron: Samengesteld door het JRC op basis van bestaande bronnen."
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts.heading.h3.p1374.4194140dc8","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts;kind=heading;level=3;p=1374;hash=4194140dc8","PHASE 2: WORK WITH EXPERTS","FASE 2: WERK MET DESKUNDIGEN"
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts.para.p1375-p1375.0a59908cd8","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts;kind=paragraph_block;span=p1375-p1375;hash=0a59908cd8","The objective of Phase 2 (June 2024-June 2025) was to review the proposals emerging from Phase 1 with a diverse set of experts in order to establish materials for DigComp 3.0 for Phase 3 (stakeholder consultation) and Phase 4 (framework validation). Experts were identified such that the combined group represented geographic and stakeholder diversity (i.e. covering stakeholders across Europe from policy, academia, formal and informal education and training, employers, employment intermediaries and industry), as well as a balance by level (European, national, regional) and gender. The work with experts took place in two steps. In Step 1 (June-December 2024), ICF-Europe, supported by Stefano Kluzer, Lidija Kralj and Riina Vuorikari, coordinated two online expert meetings in June and October 2024. Including the aforementioned experts, 29 individuals from 12 EU countries and six European-level organisations and a diversity of sectors (formal education, vocational and adult education, higher education, employment and third sector) took part. In Step 2 (January-June 2025), the JRC worked directly with seven of the 30 experts who participated in Step 1, termed the ‘DigComp expert pool’.","Het doel van Fase 2 (juni 2024 - juni 2025) was om de voorstellen uit Fase 1 te beoordelen met een diverse groep experts om materialen voor DigComp 3.0 vast te stellen voor Fase 3 (stakeholderconsultatie) en Fase 4 (validatie van het raamwerk). Experts werden zodanig geselecteerd dat de gecombineerde groep een geografische en stakeholder-diversiteit vertegenwoordigde (d.w.z. stakeholders uit heel Europa uit beleid, de academische wereld, formeel en informeel onderwijs en training, werkgevers, arbeidsbemiddelaars en de industrie), evenals een balans in niveau (Europees, nationaal, regionaal) en gender. Het werk met de experts vond plaats in twee stappen. In Stap 1 (juni - december 2024) coördineerde ICF-Europe, ondersteund door Stefano Kluzer, Lidija Kralj en Riina Vuorikari, twee online expertbijeenkomsten in juni en oktober 2024. Inclusief de bovengenoemde experts namen 29 personen uit 12 EU-landen en zes organisaties op Europees niveau en een diversiteit aan sectoren (formeel onderwijs, beroeps- en volwasseneneducatie, hoger onderwijs, werkgelegenheid en de derde sector) deel. In Stap 2 (januari - juni 2025) werkte het JRC rechtstreeks met zeven van de 30 experts die aan Stap 1 hadden deelgenomen, de zogenaamde 'DigComp expert pool'."
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts/phase-2-1-step-1-june-december-2024.heading.h4.p1377.44c6a587c1","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts/phase-2-1-step-1-june-december-2024;kind=heading;level=4;p=1377;hash=44c6a587c1","PHASE 2.1: STEP 1 (JUNE-DECEMBER 2024)","FASE 2.1: STAP 1 (JUNI - DECEMBER 2024)"
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts/phase-2-1-step-1-june-december-2024.para.p1379-p1387.4c28f22035","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts/phase-2-1-step-1-june-december-2024;kind=paragraph_block;span=p1379-p1387;hash=4c28f22035","During the first meeting (June 25, 2024), experts reviewed and discussed two internal thematic papers – one on DigComp learning outcomes (by the JRC), which described the development methodology and presented an initial draft of 565 learning outcomes; and the other on emerging trends and their implications for DigComp (by Lidija Kralj), which identified nine emerging trends and their implications for the DigComp competences. In these early discussions, participants strongly favoured the prioritisation of policy concerns such as cybersecurity risk, threats to wellbeing, and threat of misinformation to democratic processes; and noted that data protection concerns are now on a bigger scale. Discussions on the draft learning outcomes identified improvements to the wording, and varying views were expressed on the level of granularity and their distribution across proficiency levels. Experts recommended a stronger focus in the learning outcomes on ethical and human-centric aspects.

Following this, the JRC compiled feedback from the experts to revise and improve the learning outcomes and to draft a set of proposed updates to the existing DigComp 2.2 framework. These proposals consisted of changing the wording of certain competence areas and competences; updating the proficiency levels and focusing on four rather than eight levels; systematically integrating AI; and a proposal for a new element, learning goals, which would sit mid-way between general proficiency level descriptions and learning outcomes.

During the second meeting (October 2, 2024), experts reviewed an internal paper drafted by the JRC with proposals for DigComp 3.0. and the revised learning outcomes They confirmed the added value of both the learning outcomes (which had been reduced from 565 to 537), and the learning goals, but flagged that the term ‘learning goals’ might be too close in meaning to ‘learning outcomes’. Experts also made several specific suggestions on the framework content and identified a small number of gaps (such as e-government and AI systems bias identification). The proposal the proficiency levels was supported, with some suggestions to improve wording. Experts recommended the incorporation of recent and emerging trends in such a way as to recognise their implications (e.g. of generative AI in content creation) while at the same time remaining technology-neutral and sufficiently generic for framework stability. They also made some suggestions on ways to support use of the framework, particularly for assessment, and to help users navigate the new added complexity of the framework.

In the final part of Step 1, ICF-Europe and Riina Vuorikari produced an internal summary report that provided options and recommendations for the next steps of development. Recommendations included:

Ensuring that all relevant digital technological developments and regulations are included.

Clarifying the position and purpose of the ‘learning goals’ in the framework.","Tijdens de eerste bijeenkomst (25 juni 2024) bespraken experts twee interne thematische documenten: een over de leerdoelen van DigComp (door het JRC), waarin de ontwikkelingsmethodologie werd beschreven en een eerste concept van 565 leerdoelen werd gepresenteerd; en een ander over opkomende trends en hun implicaties voor DigComp (door Lidija Kralj), waarin negen opkomende trends en hun implicaties voor de DigComp-competenties werden geïdentificeerd. In deze eerste discussies gaven de deelnemers sterk de voorkeur aan het prioriteren van beleidsvraagstukken zoals cyberbeveiligingsrisico's, bedreigingen voor het welzijn en de dreiging van desinformatie voor democratische processen; en merkten op dat zorgen over gegevensbescherming nu een grotere rol spelen. De discussies over het concept van de leerdoelen leidden tot verbeteringen in de formulering, en er werden uiteenlopende meningen geuit over de mate van detail en de verdeling ervan over de verschillende competentieniveaus. Experts adviseerden een sterkere focus in de leerdoelen op ethische en mensgerichte aspecten.

Vervolgens verzamelde het JRC de feedback van de experts om de leerdoelen te herzien en te verbeteren en een aantal voorgestelde updates voor het bestaande DigComp 2.2-raamwerk op te stellen. Deze voorstellen bestonden uit het wijzigen van de formulering van bepaalde competentiegebieden en competenties; het actualiseren van de bekwaamheidsniveaus en het focussen op vier in plaats van acht niveaus; het systematisch integreren van AI; en een voorstel voor een nieuw element, leerdoelen, dat zich zou bevinden tussen algemene beschrijvingen van bekwaamheidsniveaus en leerresultaten.

Tijdens de tweede bijeenkomst (2 oktober 2024) hebben experts een intern document van het JRC met voorstellen voor DigComp 3.0 en de herziene leerresultaten beoordeeld. Ze bevestigden de toegevoegde waarde van zowel de leerresultaten (die waren teruggebracht van 565 naar 537) als de leerdoelen, maar gaven aan dat de term 'leerdoelen' mogelijk te veel lijkt op 'leerresultaten'. Experts deden ook een aantal concrete suggesties voor de inhoud van het raamwerk en identificeerden een klein aantal lacunes (zoals de identificatie van bias in e-government- en AI-systemen). Het voorstel voor de bekwaamheidsniveaus werd gesteund, met enkele suggesties ter verbetering van de formulering. Experts adviseerden om recente en opkomende trends op een zodanige manier te integreren dat de implicaties ervan (bijvoorbeeld generatieve AI in contentcreatie) worden erkend, terwijl tegelijkertijd technologie-neutraal en voldoende generiek blijft voor de stabiliteit van het raamwerk. Ze deden ook enkele suggesties om het gebruik van het raamwerk te ondersteunen, met name voor beoordeling, en om gebruikers te helpen de nieuwe complexiteit van het raamwerk te begrijpen.

In het laatste deel van Stap 1 stelden ICF-Europe en Riina Vuorikari een intern samenvattend rapport op met opties en aanbevelingen voor de volgende ontwikkelingsstappen. Aanbevelingen waren onder meer:

Ervoor zorgen dat alle relevante digitale technologische ontwikkelingen en regelgeving worden opgenomen.

De positie en het doel van de 'leerdoelen' in het raamwerk verduidelijken."
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts/phase-2-1-step-1-june-december-2024.para.p1388-p1393.383014b226","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts/phase-2-1-step-1-june-december-2024;kind=paragraph_block;span=p1388-p1393;hash=383014b226","Ensuring that the meaning of ‘Basic’ is aligned to the previous version of DigComp and further clarifying the distinction between the ‘Highly Advanced’ proficiency level and ICT specialists.

Making further refinements to the wording of the competence areas and competences.

Ensuring that AI is fully represented across the framework (including what is in DigComp 2.2).

Using terminology that is consistent with previous versions.

Providing stakeholders an opportunity to review all draft material.

Developing support or guidance material for DigComp 3.0.","Ervoor zorgen dat de betekenis van ‘Basis’ overeenkomt met de vorige versie van DigComp en het onderscheid tussen het vaardigheidsniveau ‘Zeer Gevorderd’ en ICT-specialisten verder verduidelijken.

De formulering van de competentiegebieden en competenties verder verfijnen.

Ervoor zorgen dat AI volledig vertegenwoordigd is in het raamwerk (inclusief wat in DigComp 2.2 staat).

Terminologie gebruiken die consistent is met eerdere versies.

Belanghebbenden de mogelijkheid bieden om al het conceptmateriaal te beoordelen.

Ondersteunend of begeleidend materiaal ontwikkelen voor DigComp 3.0."
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts/phase-2-2-step-2-january-june-2025.heading.h4.p1395.c05605aa09","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts/phase-2-2-step-2-january-june-2025;kind=heading;level=4;p=1395;hash=c05605aa09","PHASE 2.2: STEP 2 (JANUARY-JUNE 2025)","FASE 2.2: STAP 2 (JANUARI - JUNI 2025)"
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts/phase-2-2-step-2-january-june-2025.para.p1396-p1399.a6e670e905","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-2-work-with-experts/phase-2-2-step-2-january-june-2025;kind=paragraph_block;span=p1396-p1399;hash=a6e670e905","In Step 2, the JRC worked with a subset of seven experts who had participated in Step 1 of Phase 2. This phase overlapped with Phases 3 and 4, since the experts were centrally involved in the stakeholder consultation and the validation workshop. One expert, Luis Pereira, was assigned the role of Chair of the DigComp expert pool and ensured that all expert observations and feedback were synthesised effectively. A second, Stefano Kluzer, had specific tasks in Phase 3 as Stakeholder Expert. The other five experts were Ulrike Domany-Funtan, Māra Jākobsone, Lidija Kralj, Attila Rausch and Roland Stürz.

Step 2 was an intensive phase of the development of DigComp 3.0, and included seven meetings between the experts and the JRC. The first task of experts was to make an in-depth review of the draft DigComp 3.0 components, which had been revised by the JRC following the feedback and recommendations from

Step 1 of Phase 2. At this stage, the ‘learning objectives’ of the draft framework were re-shaped to become competence statements at each proficiency level. The experts’ review of this enabled the JRC to prepare the materials for the DigComp 3.0 stakeholder consultation sessions in April 2025. Experts each attended one of the two stakeholder sessions and provided their observations to the Chair, who made a synthesis of them. The Stakeholder Expert collaborated with the JRC to design and co-ordinate the consultation sessions and worked with the JRC to produce an internal stakeholder consultation report that considered all stakeholder and experts’ feedback. Experts also supported the JRC’s preparations for the DigComp 3.0 validation workshop in June 2025 and supported the group discussions. A week after the validation workshop, the experts met with the JRC to discuss and agree, concretely, on how the validation workshop feedback would be reflected in the final version of the framework. During this phase, the draft AI Literacy Framework developed in an OECD-European Commission collaboration (OECD, 2025) was reviewed to ensure that the competences of AI literacy were adequately and appropriately present in DigComp 3.0. This was completed via an internal mapping exercise by Lidija Kralj in collaboration with the JRC, which confirmed that all AI Literacy framework competences were adequately and appropriately covered in the DigComp 3.0 draft material.","In stap 2 werkte het JRC samen met een subgroep van zeven experts die hadden deelgenomen aan stap 1 van fase 2. Deze fase overlapte met fase 3 en 4, aangezien de experts een centrale rol speelden in de raadpleging van belanghebbenden en de validatieworkshop. Eén expert, Luis Pereira, kreeg de rol van voorzitter van de DigComp-expertpool en zorgde ervoor dat alle observaties en feedback van de experts effectief werden verwerkt. Een tweede expert, Stefano Kluzer, had specifieke taken in fase 3 als expert voor belanghebbenden. De andere vijf experts waren Ulrike Domany-Funtan, Māra Jākobsone, Lidija Kralj, Attila Rausch en Roland Stürz.

Stap 2 was een intensieve fase in de ontwikkeling van DigComp 3.0 en omvatte zeven bijeenkomsten tussen de experts en het JRC. De eerste taak van de experts was het grondig beoordelen van de conceptcomponenten van DigComp 3.0, die door het JRC waren herzien naar aanleiding van de feedback en aanbevelingen uit

Stap 1 van Fase 2. In deze fase werden de 'leerdoelen' van het conceptkader omgevormd tot competentieverklaringen op elk vaardigheidsniveau. De beoordeling door de experts stelde het JRC in staat om het materiaal voor de DigComp 3.0-consultatiesessies met belanghebbenden in april 2025 voor te bereiden. Elke expert woonde een van de twee sessies bij en deelde zijn of haar bevindingen met de voorzitter, die deze samenvatte. De expert-belanghebbende werkte samen met het JRC aan het ontwerpen en coördineren van de consultatiesessies en aan het opstellen van een intern consultatierapport waarin alle feedback van belanghebbenden en experts was verwerkt. De experts ondersteunden het JRC ook bij de voorbereidingen voor de DigComp 3.0-validatieworkshop in juni 2025 en bij de groepsdiscussies. Een week na de validatieworkshop kwamen de experts bijeen met het JRC om concreet te bespreken en overeen te komen hoe de feedback van de validatieworkshop in de definitieve versie van het raamwerk zou worden verwerkt. Tijdens deze fase werd het concept AI Literacy Framework, ontwikkeld in een samenwerking tussen de OESO en de Europese Commissie (OESO, 2025), herzien om te garanderen dat de competenties op het gebied van AI-geletterdheid adequaat en op passende wijze in DigComp 3.0 waren opgenomen. Dit werd gedaan door middel van een interne inventarisatie door Lidija Kralj in samenwerking met het JRC, die bevestigde dat alle competenties van het AI Literacy Framework adequaat en op passende wijze in het conceptmateriaal van DigComp 3.0 waren opgenomen."
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-3-stakeholder-consultation.heading.h3.p1401.71613032a2","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-3-stakeholder-consultation;kind=heading;level=3;p=1401;hash=71613032a2","PHASE 3: STAKEHOLDER CONSULTATION","FASE 3: RAADPLEGING VAN BELANGHEBBENDEN"
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-3-stakeholder-consultation.para.p1402-p1409.43100b5e61","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-3-stakeholder-consultation;kind=paragraph_block;span=p1402-p1409;hash=43100b5e61","The success of DigComp relies on meaningful engagement with a broad range of stakeholders, as well as ensuring that their perspectives and feedback are incorporated into the published version. Phase 3, which ran from March-May 2025, entailed a broad and structured consultation process. In addition to the stakeholder consultation described here, the JRC liaised with various European Commission Policy Directorates to ensure policy alignment of DigComp 3.0. The Policy Directorates involved are listed in the Acknowledgements.

AIMS, FORMAT AND PARTICIPANTS

An external stakeholder consultation process was carried out in April 2025, aimed at reaching a wide and balanced range of stakeholders (by sector, country, and DigComp experience), and designed to permit efficient and detailed stakeholder feedback to be gathered and synthesised. The consultation process was set up under three streams:

Two 90-minute online consultation sessions, which took place on April 10 and 11. A short background document with the proposed changes for DigComp 3.0 was sent in advance to registered participants. Each online session had the same format, covering rationale, priorities, and proposed changes to DigComp 3.0; and asking stakeholders to provide feedback through open- and closed-format polling questions and the meeting chat function. The DigComp expert pool members each attended one of the two sessions and provided their observations to the Chair, who provided a summary to the JRC. The DigComp Stakeholder Expert designed and coordinated the stakeholder consultation with the JRC, and moderated the sessions.

An optional online feedback survey structured on the same themes of the online consultation, consisting of both open (text) and closed (numeric) responses. A link to this survey was sent to all registered participants (including those who could not attend the online sessions) along with the background document and left open for responses until April 30.

An optional in-depth review of the competence-specific proficiency levels, the proposed way of conveying AI for each competence, and the learning outcomes, again sent to all registered participants, and open until April 30.

In total, 527 stakeholders registered to take part in the consultation. Of these, approximately 260 attended one of the online stakeholder consultation sessions in April. A total of 174 stakeholders submitted a response to the feedback survey, and 40 completed the in-depth review.","Het succes van DigComp is afhankelijk van zinvolle betrokkenheid van een breed scala aan stakeholders, en van het waarborgen dat hun perspectieven en feedback worden verwerkt in de gepubliceerde versie. Fase 3, die liep van maart tot en met mei 2025, omvatte een breed en gestructureerd consultatieproces. Naast de hier beschreven raadpleging van stakeholders, heeft het JRC contact onderhouden met verschillende beleidsdirecties van de Europese Commissie om de beleidsafstemming van DigComp 3.0 te waarborgen. De betrokken beleidsdirecties worden vermeld in de dankbetuigingen.

DOELSTELLINGEN, FORMAAT EN DEELNEMERS

In april 2025 werd een extern consultatieproces met stakeholders uitgevoerd, gericht op het bereiken van een breed en evenwichtig scala aan stakeholders (per sector, land en DigComp-ervaring), en ontworpen om efficiënte en gedetailleerde feedback van stakeholders te verzamelen en te synthetiseren. Het consultatieproces was opgedeeld in drie onderdelen:

Twee online consultatiesessies van 90 minuten, die plaatsvonden op 10 en 11 april. Een kort achtergronddocument met de voorgestelde wijzigingen voor DigComp 3.0 werd vooraf naar geregistreerde deelnemers verzonden. Elke online sessie had dezelfde opzet en behandelde de onderbouwing, prioriteiten en voorgestelde wijzigingen voor DigComp 3.0; en vroeg belanghebbenden om feedback te geven via open en gesloten pollvragen en de chatfunctie van de bijeenkomst. De leden van de DigComp-expertpool woonden elk een van de twee sessies bij en deelden hun bevindingen met de voorzitter, die een samenvatting aan het JRC verstrekte. De DigComp-expert voor belanghebbenden ontwierp en coördineerde de consultatie met de belanghebbenden in samenwerking met het JRC en modereerde de sessies.

Een optionele online feedbackenquête, gestructureerd rond dezelfde thema's als de online consultatie, bestaande uit zowel open (tekst) als gesloten (numerieke) antwoorden. Een link naar deze enquête werd samen met het achtergronddocument naar alle geregistreerde deelnemers (inclusief degenen die de online sessies niet konden bijwonen) gestuurd en kon tot 30 april worden ingevuld.

Een optionele, diepgaande beoordeling van de competentiespecifieke vaardigheidsniveaus, de voorgestelde manier om AI voor elke competentie over te brengen en de leerresultaten werd eveneens naar alle geregistreerde deelnemers gestuurd en kon tot 30 april worden ingevuld.

In totaal hebben 527 belanghebbenden zich aangemeld voor de consultatie. Hiervan hebben ongeveer 260 een van de online consultatiesessies in april bijgewoond. In totaal hebben 174 belanghebbenden de feedbackenquête ingevuld en 40 hebben de diepgaande beoordeling voltooid."
"doc.annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-3-stakeholder-consultation.para.p1411-p1427.7ffbfe964b","section=annexes/annex-3-phases-in-the-development-of-digcomp-3-0/phase-3-stakeholder-consultation;kind=paragraph_block;span=p1411-p1427;hash=7ffbfe964b","Participants from all Member States except for Luxembourg registered to participate, and stakeholder feedback was received by 24 of 27 Member States (i.e. except Cyprus, Luxembourg and Malta). One-seventh (14%) of registered stakeholders were from outside the EU (either from another European country, 6%, or a non-European one, 8%). Participation across countries was uneven: proportionally more stakeholders from Belgium, Italy and Spain registered to take part. However, stakeholders in Italy and Spain have already made extensive use of DigComp, so high participation was expected. Also, 63% of registered stakeholders in Belgium represented organisations at international or European levels.

About two-fifths of stakeholders represented national perspectives (37%), while 44% were working at European (22%) or international (22%) levels. The remainder were working at regional (11%) or local levels (8%).

The four most common stakeholder groups were higher education leaders, educators and researchers (25%); governmental authorities (including public administration and public organisations) (18%); third sector organisations (12%) and primary and secondary education leaders and educators (11%). Adult and lifelong learning providers (9%), business sector organisations (9%) and VET leaders and educators (5%), accounted for a further 23% of all registered stakeholders. Public and private employment services (2%) and skills certification providers (2.5%) were less frequent, and the remaining 7% of respondents classified themselves as ‘other stakeholder type’.

Most stakeholders (70%) had used DigComp previously, and 15% had participated in the DigComp 2.2 update.

FEEDBACK

Below is a summary of the key findings from the stakeholder feedback analysis. The detailed feedback provided, particularly in the survey and in-depth review, was analysed in depth by the DigComp Stakeholder Expert and the JRC and incorporated into the revisions to the framework for Phase 4.

Overall, stakeholder feedback provided strong support for the identified priority themes, the approach to AI competence, the proficiency levels, and the JRC’s plans for publication. There was also strong support for the new learning outcomes – with 90% of stakeholders agreeing that they added value.

Priority themes: Stakeholders expressed strong support for the five priority themes. Some other themes consistently emerged: (Below-) Basic skills, ethics, inclusion, and the action-oriented (as opposed to passive) wording. These other themes were further considered Phase 4.","Deelnemers uit alle lidstaten, met uitzondering van Luxemburg, hebben zich aangemeld en er is feedback van belanghebbenden ontvangen uit 24 van de 27 lidstaten (dus met uitzondering van Cyprus, Luxemburg en Malta). Een zevende (14%) van de geregistreerde belanghebbenden kwam van buiten de EU (6% uit een ander Europees land en 8% uit een niet-Europees land). De deelname was ongelijk verdeeld over de landen: naar verhouding hadden meer belanghebbenden uit België, Italië en Spanje zich aangemeld. Belanghebbenden in Italië en Spanje hebben echter al veelvuldig gebruikgemaakt van DigComp, dus een hoge deelname werd verwacht. Bovendien vertegenwoordigde 63% van de geregistreerde belanghebbenden in België organisaties op internationaal of Europees niveau.

Ongeveer twee vijfde van de belanghebbenden vertegenwoordigde een nationaal perspectief (37%), terwijl 44% op Europees (22%) of internationaal (22%) niveau werkte. De rest werkte op regionaal (11%) of lokaal niveau (8%).

De vier meest voorkomende groepen belanghebbenden waren leiders in het hoger onderwijs, docenten en onderzoekers (25%); Overheidsinstanties (inclusief openbaar bestuur en publieke organisaties) (18%); organisaties uit de derde sector (12%) en leiders en docenten in het primair en voortgezet onderwijs (11%). Aanbieders van volwassenen- en levenslang leren (9%), organisaties uit het bedrijfsleven (9%) en leiders en docenten in het beroepsonderwijs (5%) vertegenwoordigden nog eens 23% van alle geregistreerde belanghebbenden. Publieke en private arbeidsbemiddelingsdiensten (2%) en aanbieders van vaardigheidscertificering (2,5%) kwamen minder vaak voor, en de resterende 7% van de respondenten classificeerde zichzelf als 'ander type belanghebbende'.

De meeste belanghebbenden (70%) hadden DigComp al eerder gebruikt en 15% had deelgenomen aan de DigComp 2.2-update.

FEEDBACK

Hieronder vindt u een samenvatting van de belangrijkste bevindingen uit de analyse van de feedback van belanghebbenden. De gedetailleerde feedback, met name die uit de enquête en de diepgaande evaluatie, werd grondig geanalyseerd door de DigComp-expert en het JRC en verwerkt in de herzieningen van het raamwerk voor Fase 4.

Over het algemeen gaf de feedback van de stakeholders sterke steun aan de geïdentificeerde prioriteitsthema's, de aanpak van AI-competentie, de competentieniveaus en de publicatieplannen van het JRC. Er was ook sterke steun voor de nieuwe leerresultaten – 90% van de stakeholders was het ermee eens dat deze waarde toevoegden.

Prioriteitsthema's: Stakeholders gaven aan de vijf prioriteitsthema's sterk te steunen. Enkele andere thema's kwamen consistent naar voren: (Onder) basisvaardigheden, ethiek, inclusie en de actiegerichte (in plaats van passieve) formulering. Deze andere thema's werden verder meegenomen in Fase 4."
