"location","context","source","target"
"doc.annexes.a2.3_learning_outcomes.paragraph.60ec0c7ad76c","annexes.a2.3_learning_outcomes|paragraph","COMPETENCE AREA 2: COMMUNICATION AND COLLABORATION - Competence 2.5 Digital behaviour","COMPETENTIEGEBIED 2: COMMUNICATIE EN SAMENWERKING - Competentie 2.5 Digitaal gedrag"
"doc.annexes.a2.3_learning_outcomes.paragraph.dddde90bda26.3","annexes.a2.3_learning_outcomes|paragraph","Back to Section 3","Terug naar Sectie 3"
"doc.annexes.a2.3_learning_outcomes.table_cell.7f105e626849.6","annexes.a2.3_learning_outcomes|table_cell","ID","ID"
"doc.annexes.a2.3_learning_outcomes.table_cell.6b3e8b9eee21.6","annexes.a2.3_learning_outcomes|table_cell","Learning Outcome","Leerresultaat"
"doc.annexes.a2.3_learning_outcomes.table_cell.58455a4223da.6","annexes.a2.3_learning_outcomes|table_cell","Proficiency level","Beheersingsniveau"
"doc.annexes.a2.3_learning_outcomes.table_cell.7749ae779807.6","annexes.a2.3_learning_outcomes|table_cell","Knowledge, skill or attitude","Kennis, vaardigheid of attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.37f41acb6b6e.6","annexes.a2.3_learning_outcomes|table_cell","AI label","AI-label"
"doc.annexes.a2.3_learning_outcomes.table_cell.32177c72ece5","annexes.a2.3_learning_outcomes|table_cell","LO2.5.01","LO2.5.01"
"doc.annexes.a2.3_learning_outcomes.table_cell.c38ec7080187","annexes.a2.3_learning_outcomes|table_cell","Acknowledge the importance of giving space to the opinions of others in digital environments.","Het belang erkennen van het geven van ruimte aan de meningen van anderen in digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.737fe01ceb40.41","annexes.a2.3_learning_outcomes|table_cell","Basic","Basis"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.32","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.36","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.c0b0a031671b","annexes.a2.3_learning_outcomes|table_cell","LO2.5.02","LO2.5.02"
"doc.annexes.a2.3_learning_outcomes.table_cell.2548e840b7ad","annexes.a2.3_learning_outcomes|table_cell","Identify differences in verbal and non-verbal behaviours in digital and non-digital environments.","Verschillen identificeren in verbaal en non-verbaal gedrag in digitale en niet-digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.737fe01ceb40.42","annexes.a2.3_learning_outcomes|table_cell","Basic","Basis"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.71","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.37","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.9bc6fbee176b","annexes.a2.3_learning_outcomes|table_cell","LO2.5.03","LO2.5.03"
"doc.annexes.a2.3_learning_outcomes.table_cell.c0223f09e389","annexes.a2.3_learning_outcomes|table_cell","Recognise that there are cultural and contextual differences in verbal and non-verbal communication in digital environments.","Herkennen dat er culturele en contextuele verschillen zijn in verbale en non-verbale communicatie in digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.737fe01ceb40.43","annexes.a2.3_learning_outcomes|table_cell","Basic","Basis"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.72","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.38","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.51093dfc8108","annexes.a2.3_learning_outcomes|table_cell","LO2.5.04","LO2.5.04"
"doc.annexes.a2.3_learning_outcomes.table_cell.2889f6a8ba22","annexes.a2.3_learning_outcomes|table_cell","Recognise that some behaviour in digital environments may not be acceptable to others, and/or may have legal consequences.","Herkennen dat bepaald gedrag in digitale omgevingen mogelijk niet acceptabel is voor anderen en/of juridische gevolgen kan hebben."
"doc.annexes.a2.3_learning_outcomes.table_cell.737fe01ceb40.44","annexes.a2.3_learning_outcomes|table_cell","Basic","Basis"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.73","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.120","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.ff08b7a4cffe","annexes.a2.3_learning_outcomes|table_cell","LO2.5.05","LO2.5.05"
"doc.annexes.a2.3_learning_outcomes.table_cell.0dc2d5b124cb","annexes.a2.3_learning_outcomes|table_cell","Use appropriate tone and visual expression such as emoji in formal and non-formal digital environments.","De juiste toon en visuele expressie, zoals emoji, gebruiken in formele en niet-formele digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.737fe01ceb40.45","annexes.a2.3_learning_outcomes|table_cell","Basic","Basis"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.78","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.39","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.1e1aca20844b","annexes.a2.3_learning_outcomes|table_cell","LO2.5.06","LO2.5.06"
"doc.annexes.a2.3_learning_outcomes.table_cell.051e26128b08","annexes.a2.3_learning_outcomes|table_cell","Prioritise digital behaviours that support inclusion and a positive digital reputation of oneself and others.","Prioriteit geven aan digitaal gedrag dat inclusie en een positieve digitale reputatie van zichzelf en anderen ondersteunt."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.65","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.33","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.40","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.190006eac708","annexes.a2.3_learning_outcomes|table_cell","LO2.5.07","LO2.5.07"
"doc.annexes.a2.3_learning_outcomes.table_cell.65fcff996441","annexes.a2.3_learning_outcomes|table_cell","Identify key rights and responsibilities of children and adults in relation to digital behaviour.","De belangrijkste rechten en verantwoordelijkheden van kinderen en volwassenen met betrekking tot digitaal gedrag identificeren."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.66","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.74","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.121","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.2124c2d72e7a","annexes.a2.3_learning_outcomes|table_cell","LO2.5.08","LO2.5.08"
"doc.annexes.a2.3_learning_outcomes.table_cell.a9670158d06a","annexes.a2.3_learning_outcomes|table_cell","Describe the relationship between digital behaviour and digital reputation.","De relatie tussen digitaal gedrag en digitale reputatie beschrijven."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.67","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.75","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.41","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.6b6ac41692a4","annexes.a2.3_learning_outcomes|table_cell","LO2.5.09","LO2.5.09"
"doc.annexes.a2.3_learning_outcomes.table_cell.65fcff996441.1","annexes.a2.3_learning_outcomes|table_cell","Identify key rights and responsibilities of children and adults in relation to digital behaviour.","De belangrijkste rechten en verantwoordelijkheden van kinderen en volwassenen met betrekking tot digitaal gedrag identificeren."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.68","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.76","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.122","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.20b079253993","annexes.a2.3_learning_outcomes|table_cell","LO2.5.10","LO2.5.10"
"doc.annexes.a2.3_learning_outcomes.table_cell.b19b081cfd33","annexes.a2.3_learning_outcomes|table_cell","Use respectful and inclusive tone and visual expression such as emoji in formal and non-formal digital environments.","Respectvolle en inclusieve toon en visuele expressie, zoals emoji, gebruiken in formele en niet-formele digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.69","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.79","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.42","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.a2fdee5fdb54","annexes.a2.3_learning_outcomes|table_cell","LO2.5.11","LO2.5.11"
"doc.annexes.a2.3_learning_outcomes.table_cell.6d27e7abc3bb","annexes.a2.3_learning_outcomes|table_cell","Promote and support inclusive and respectful behaviour in digital environments.","Inclusief en respectvol gedrag in digitale omgevingen bevorderen en ondersteunen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.43","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.34","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.43","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.0d3c5ce6ad51","annexes.a2.3_learning_outcomes|table_cell","LO2.5.12","LO2.5.12"
"doc.annexes.a2.3_learning_outcomes.table_cell.c37e13d50cb3","annexes.a2.3_learning_outcomes|table_cell","Distinguish between ethical, legal and illegal behaviours in digital environments, recognising that these distinctions may be complex.","Onderscheid maken tussen ethisch, legaal en illegaal gedrag in digitale omgevingen, waarbij wordt erkend dat deze verschillen complex kunnen zijn."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.44","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.77","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.123","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.dd115d378f97","annexes.a2.3_learning_outcomes|table_cell","LO2.5.13","LO2.5.13"
"doc.annexes.a2.3_learning_outcomes.table_cell.0a821d915625","annexes.a2.3_learning_outcomes|table_cell","Identify types of abuse that can occur in digital environments, including affected groups and potential impacts.","Vormen van misbruik identificeren die kunnen voorkomen in digitale omgevingen, inclusief getroffen groepen en potentiële effecten."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.45","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.78","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.124","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.c39cf47ff6ca","annexes.a2.3_learning_outcomes|table_cell","LO2.5.14","LO2.5.14"
"doc.annexes.a2.3_learning_outcomes.table_cell.0259f9ff9c94","annexes.a2.3_learning_outcomes|table_cell","Describe ways in which abuse in digital environments can be reported and tackled.","Manieren beschrijven waarop misbruik in digitale omgevingen kan worden gemeld en aangepakt."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.46","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.79","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.125","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.1793c4361348","annexes.a2.3_learning_outcomes|table_cell","LO2.5.15","LO2.5.15"
"doc.annexes.a2.3_learning_outcomes.table_cell.5713105a94bf","annexes.a2.3_learning_outcomes|table_cell","Respond with effective and respective communication and behaviour to difficult or complex situations in digital environments.","Met effectieve en respectvolle communicatie en gedrag reageren op moeilijke of complexe situaties in digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.47","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.80","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.44","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.3f0e5b83df69","annexes.a2.3_learning_outcomes|table_cell","LO2.5.16","LO2.5.16"
"doc.annexes.a2.3_learning_outcomes.table_cell.ae04bef556c0","annexes.a2.3_learning_outcomes|table_cell","Assess ethical and legal/illegal aspects of behaviour in digital environments in a specific context.","Ethische en legale/illegale aspecten van gedrag in digitale omgevingen in een specifieke context beoordelen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.48","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.81","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.126","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.282b7c29bcd1","annexes.a2.3_learning_outcomes|table_cell","LO2.5.17","LO2.5.17"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ae66019fb12","annexes.a2.3_learning_outcomes|table_cell","Analyse patterns and potential impacts of abuse of specific groups in digital environments.","Patronen en potentiële effecten van misbruik van specifieke groepen in digitale omgevingen analyseren."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.49","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.82","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.127","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.c7725c29b412","annexes.a2.3_learning_outcomes|table_cell","LO2.5.18","LO2.5.18"
"doc.annexes.a2.3_learning_outcomes.table_cell.e69ddefaa9bb","annexes.a2.3_learning_outcomes|table_cell","Support others to develop their capacities for inclusive and respectful behaviour in digital environments.","Anderen ondersteunen bij het ontwikkelen van hun vermogen tot inclusief en respectvol gedrag in digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.50","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.83","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.45","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.011a82d25534","annexes.a2.3_learning_outcomes|table_cell","LO2.5.19","LO2.5.19"
"doc.annexes.a2.3_learning_outcomes.table_cell.b173bc8564b0","annexes.a2.3_learning_outcomes|table_cell","Stay informed about developments in policies and legislation relating to behaviour in digital environments.","Op de hoogte blijven van ontwikkelingen in beleid en wetgeving met betrekking tot gedrag in digitale omgevingen."
