"location","context","source","target"
"doc.glossary_of_terms_and_definitions.table_cell.55d3821f0b69","glossary_of_terms_and_definitions|table_cell","An eight-level learning outcomes-based framework for all types of qualifications. It serves as a translation tool between different national qualifications frameworks. It helps improve transparency, comparability and portability of people’s qualifications and makes it possible to compare qualifications from different countries and institutions. It was established in 2008 and revised in 2017.","Een op leerresultaten gebaseerd kader met acht niveaus voor alle soorten kwalificaties. Het dient als vertaalinstrument tussen de verschillende nationale kwalificatiekaders. Het helpt de transparantie, vergelijkbaarheid en overdraagbaarheid van kwalificaties te verbeteren en maakt het mogelijk kwalificaties uit verschillende landen en instellingen te vergelijken. Het werd in 2008 opgesteld en in 2017 herzien."
"doc.glossary_of_terms_and_definitions.table_cell.bbcc891d51b9","glossary_of_terms_and_definitions|table_cell","Europass: EQF","Europass: EQF"
"doc.glossary_of_terms_and_definitions.table_cell.ddeafef09451","glossary_of_terms_and_definitions|table_cell","External storage","Externe opslag"
"doc.glossary_of_terms_and_definitions.table_cell.345103e3e4de","glossary_of_terms_and_definitions|table_cell","Data storage space outside a digital device’s own internal hardware. External storage may refer to removable media, portable storage devices, network-attached storage or cloud storage.","Gegevensopslagruimte buiten de eigen interne hardware van een digitaal apparaat. Externe opslag kan verwijzen naar verwijderbare media, draagbare opslagapparaten, network-attached storage (NAS) of cloudopslag."
"doc.glossary_of_terms_and_definitions.table_cell.cca56ec140ba","glossary_of_terms_and_definitions|table_cell","Adapted from Wikipedia: External storage","Aangepast op basis van Wikipedia: Externe opslag"
"doc.glossary_of_terms_and_definitions.table_cell.adaad32cd348","glossary_of_terms_and_definitions|table_cell","Filter bubble","Filterbubbel"
"doc.glossary_of_terms_and_definitions.table_cell.b69fbbb4a58f","glossary_of_terms_and_definitions|table_cell","An echo chamber (a bounded, enclosed media space that has the potential to both magnify the messages delivered within it and insulate them from rebuttal) primarily produced by ranking algorithms on digital platforms such as search engines and social media which personalises information without any active choice on the part of an individual.","Een echokamer (een begrensde, afgesloten mediaruimte die de potentie heeft om zowel de daarin geleverde boodschappen te versterken als ze te isoleren van weerlegging) die primair wordt geproduceerd door rangschikkingsalgoritmes op digitale platforms zoals zoekmachines en sociale media, die informatie personaliseert zonder enige actieve keuze van een individu."
"doc.glossary_of_terms_and_definitions.table_cell.c6db96f8a298","glossary_of_terms_and_definitions|table_cell","Adapted from Arguedas et al. (2022)","Aangepast op basis van Arguedas et al. (2022)"
"doc.glossary_of_terms_and_definitions.table_cell.4424bc7d19f2","glossary_of_terms_and_definitions|table_cell","Gamification","Gamificatie (Gamification)"
"doc.glossary_of_terms_and_definitions.table_cell.14faf73aa8be","glossary_of_terms_and_definitions|table_cell","The application of features from gaming in non-game contexts. The goal is to increase user engagement, motivation, competition and participation through the use of game mechanics such as points, badges, leaderboards and rewards.","De toepassing van spelelementen in een niet-spelomgeving. Het doel is om de betrokkenheid, motivatie, competitie en participatie van gebruikers te vergroten door het gebruik van spelmechanismen zoals punten, badges, ranglijsten en beloningen."
"doc.glossary_of_terms_and_definitions.table_cell.302f35f29dd1","glossary_of_terms_and_definitions|table_cell","Adapted from ScienceDirect and Wikipedia: Gamification","Aangepast op basis van ScienceDirect en Wikipedia: Gamification"
"doc.glossary_of_terms_and_definitions.table_cell.ecb96dc523a3","glossary_of_terms_and_definitions|table_cell","Generative AI","Generatieve AI"
"doc.glossary_of_terms_and_definitions.table_cell.0e8bafaec736","glossary_of_terms_and_definitions|table_cell","A subset of AI that uses specialised machine learning models designed to produce a wide and general variety of outputs, capable of a range of tasks and applications, such as generating text, image or audio.","Een subset van AI die gebruikmaakt van gespecialiseerde machine learning-modellen die zijn ontworpen om een brede en algemene verscheidenheid aan outputs te produceren, in staat tot een reeks taken en toepassingen, zoals het genereren van tekst, afbeeldingen of audio."
"doc.glossary_of_terms_and_definitions.table_cell.3cd6422ff1af.4","glossary_of_terms_and_definitions|table_cell","Generative AI Outlook Report (2025)","Generative AI Outlook Report (2025)"
"doc.glossary_of_terms_and_definitions.table_cell.e41fca2db330.8","glossary_of_terms_and_definitions|table_cell","Term","Term"
"doc.glossary_of_terms_and_definitions.table_cell.a38b183a73f4.8","glossary_of_terms_and_definitions|table_cell","Explanation","Uitleg"
"doc.glossary_of_terms_and_definitions.table_cell.47e6738d3091.8","glossary_of_terms_and_definitions|table_cell","Source(s)","Bron(nen)"
"doc.glossary_of_terms_and_definitions.table_cell.6ddadcda2ce6","glossary_of_terms_and_definitions|table_cell","High-risk AI system","AI-systeem met een hoog risico"
"doc.glossary_of_terms_and_definitions.table_cell.fce130fd1634","glossary_of_terms_and_definitions|table_cell","One which is likely to negatively affect health, safety or fundamental rights. High risk, in the AI Act, is placed between unacceptable risk, and hence forbidden, and limited risk, which has some requirements of transparency.","Een systeem dat waarschijnlijk een negatieve invloed heeft op de gezondheid, veiligheid of grondrechten. In de AI-verordening is 'hoog risico' geplaatst tussen onaanvaardbaar risico, dat verboden is, en beperkt risico, waarvoor bepaalde transparantie-eisen gelden."
"doc.glossary_of_terms_and_definitions.table_cell.3cd6422ff1af.5","glossary_of_terms_and_definitions|table_cell","Generative AI Outlook Report (2025)","Generative AI Outlook Report (2025)"
"doc.glossary_of_terms_and_definitions.table_cell.44e0c43b18b1","glossary_of_terms_and_definitions|table_cell","Human-AI collaboration","Samenwerking tussen mens en AI"
"doc.glossary_of_terms_and_definitions.table_cell.6938c1199431","glossary_of_terms_and_definitions|table_cell","Process of one or more humans working with an AI system or systems to achieve a human-defined goal, based on the rationale that humans and AI systems have complementary strengths.","Het proces waarbij één of meer mensen samenwerken met een AI-systeem of -systemen om een door de mens gedefinieerd doel te bereiken, gebaseerd op de veronderstelling dat mensen en AI-systemen complementaire sterktes hebben."
"doc.glossary_of_terms_and_definitions.table_cell.118eb0b3d913","glossary_of_terms_and_definitions|table_cell","Adapted from Memmert and Bittner (2022)","Aangepast op basis van Memmert en Bittner (2022)"
"doc.glossary_of_terms_and_definitions.table_cell.ae6aceda0106","glossary_of_terms_and_definitions|table_cell","Human-centric","Mensgericht"
"doc.glossary_of_terms_and_definitions.table_cell.a23484406434","glossary_of_terms_and_definitions|table_cell","An approach to developing and using digital technologies which strives to ensure that human values are central, by ensuring respect for fundamental rights, including those set out in the Treaties of the European Union and Charter of Fundamental Rights of the European Union, all of which are united by reference to a common foundation rooted in respect for human dignity, in which the human being enjoy a unique and inalienable moral status. Human-centric also entails consideration of the natural environment and of other living beings that are part of the human ecosystem, as well as a sustainable approach enabling the flourishing of future generations to come.","Een benadering voor het ontwikkelen en gebruiken van digitale technologieën die ernaar streeft menselijke waarden centraal te stellen, door respect voor de grondrechten te waarborgen, waaronder de rechten die zijn vastgelegd in de Verdragen van de Europese Unie en het Handvest van de grondrechten van de Europese Unie, die alle verbonden zijn door een gemeenschappelijke basis geworteld in respect voor menselijke waardigheid, waarin de mens een unieke en onvervreemdbare morele status geniet. Mensgericht houdt ook in dat er rekening wordt gehouden met de natuurlijke omgeving en met andere levende wezens die deel uitmaken van het menselijke ecosysteem, evenals een duurzame aanpak die de bloei van toekomstige generaties mogelijk maakt."
"doc.glossary_of_terms_and_definitions.table_cell.8cdb016bc607.5","glossary_of_terms_and_definitions|table_cell","Adapted from Generative AI Out- look Report (2025)","Aangepast op basis van Generative AI Outlook Report (2025)"
"doc.glossary_of_terms_and_definitions.table_cell.8e68b62d8ab7","glossary_of_terms_and_definitions|table_cell","Identity theft","Identiteitsdiefstal"
"doc.glossary_of_terms_and_definitions.table_cell.33439a9d0032","glossary_of_terms_and_definitions|table_cell","The act of stealing another person’s personal identifying information, such as their name, bank or credit card details, electronic signatures or passwords without their permission to commit fraud or other crimes. The person whose identity has been stolen may suffer adverse consequences, especially if they are falsely held responsible for the perpetrator’s actions.","Het stelen van de persoonlijke identificatiegegevens van iemand anders, zoals naam, bank- of creditcardgegevens, elektronische handtekeningen of wachtwoorden zonder toestemming om fraude of andere misdrijven te plegen. De persoon wiens identiteit is gestolen, kan nadelige gevolgen ondervinden, vooral als hij ten onrechte verantwoordelijk wordt gehouden voor de daden van de dader."
"doc.glossary_of_terms_and_definitions.table_cell.59656b94fe99","glossary_of_terms_and_definitions|table_cell","Adapted from LegalDictionary and Wikipedia: Identity theft","Aangepast op basis van LegalDictionary en Wikipedia: Identiteitsdiefstal"
"doc.glossary_of_terms_and_definitions.table_cell.5bfb65a34e23","glossary_of_terms_and_definitions|table_cell","Intellectual property","Intellectueel eigendom"
"doc.glossary_of_terms_and_definitions.table_cell.6c7a6697933a","glossary_of_terms_and_definitions|table_cell","Someone’s idea, invention, creation, etc., that can be protected by law from being copied by someone else.","Iemands idee, uitvinding, creatie, enzovoort, die wettelijk beschermd kan worden tegen kopiëren door iemand anders."
