"location","context","source","target"
"doc.annexes.a2.3_learning_outcomes.table_cell.7a72a3b431ec","annexes.a2.3_learning_outcomes|table_cell","Acknowledge the relevance of computational thinking, algorithmic representation and programming in everyday contexts.","De relevantie van computationeel denken, algoritmische weergave en programmeren in alledaagse contexten erkennen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.80","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.47","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.169","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.bb149d21c3ad","annexes.a2.3_learning_outcomes|table_cell","LO3.4.10","LO3.4.10"
"doc.annexes.a2.3_learning_outcomes.table_cell.9fc9cc3a4404","annexes.a2.3_learning_outcomes|table_cell","Acknowledge the importance of ethics and accessibility in programming contexts.","Het belang van ethiek en toegankelijkheid in programmeercontexten erkennen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.81","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.48","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.170","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.e803e9a9dc0a","annexes.a2.3_learning_outcomes|table_cell","LO3.4.11","LO3.4.11"
"doc.annexes.a2.3_learning_outcomes.table_cell.6f6e9d62d2c5","annexes.a2.3_learning_outcomes|table_cell","Distinguish between a computational model of reality and reality itself.","Onderscheid maken tussen een computationeel model van de werkelijkheid en de werkelijkheid zelf."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.82","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.106","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.171","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.f1aeccc26ceb","annexes.a2.3_learning_outcomes|table_cell","LO3.4.12","LO3.4.12"
"doc.annexes.a2.3_learning_outcomes.table_cell.0725e4103ddc","annexes.a2.3_learning_outcomes|table_cell","Recognise, with examples from computational thinking or programming, the concept of algorithm.","Met voorbeelden uit computationeel denken of programmeren het begrip algoritme herkennen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.83","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.107","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.55","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.aee8aedcbd68","annexes.a2.3_learning_outcomes|table_cell","LO3.4.13","LO3.4.13"
"doc.annexes.a2.3_learning_outcomes.table_cell.d4841a16f931","annexes.a2.3_learning_outcomes|table_cell","Define differences between a computable problem and a non-computable problem.","Verschillen definiëren tussen een berekenbaar probleem en een niet-berekenbaar probleem."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.84","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.108","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.56","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.518c5606126c","annexes.a2.3_learning_outcomes|table_cell","LO3.4.14","LO3.4.14"
"doc.annexes.a2.3_learning_outcomes.table_cell.b04e7b549751","annexes.a2.3_learning_outcomes|table_cell","Define general steps in computational thinking.","Algemene stappen in computationeel denken definiëren."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.85","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.109","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.57","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.c3ea8b4feee0","annexes.a2.3_learning_outcomes|table_cell","LO3.4.15","LO3.4.15"
"doc.annexes.a2.3_learning_outcomes.table_cell.1088a2d4d09a","annexes.a2.3_learning_outcomes|table_cell","Recognise that there are a variety of programming languages, each with a range of potential uses.","Herkennen dat er een verscheidenheid aan programmeertalen is, elk met een scala aan potentiële toepassingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.86","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.110","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.58","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.d9afe0e83f20","annexes.a2.3_learning_outcomes|table_cell","LO3.4.16","LO3.4.16"
"doc.annexes.a2.3_learning_outcomes.table_cell.baa11fe485c7","annexes.a2.3_learning_outcomes|table_cell","Define foundational programming concepts and general steps in programming.","Fundamentele programmeerconcepten en algemene stappen bij het programmeren definiëren."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.87","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.111","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.59","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.84c8ad8c1790","annexes.a2.3_learning_outcomes|table_cell","LO3.4.17","LO3.4.17"
"doc.annexes.a2.3_learning_outcomes.table_cell.02ae0cfee5bd","annexes.a2.3_learning_outcomes|table_cell","Recognise the role of programming in robotics.","De rol van programmeren in de robotica herkennen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.88","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.112","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.60","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.86840b34d83a","annexes.a2.3_learning_outcomes|table_cell","LO3.4.18","LO3.4.18"
"doc.annexes.a2.3_learning_outcomes.table_cell.26aada1603df","annexes.a2.3_learning_outcomes|table_cell","Recognise that machine learning is a branch of AI that enables algorithms to learn from data and make predictions.","Herkennen dat machine learning een tak van AI is die algoritmen in staat stelt om van data te leren en voorspellingen te doen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.89","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.113","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.35","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.a696e8e2edd5","annexes.a2.3_learning_outcomes|table_cell","LO3.4.19","LO3.4.19"
"doc.annexes.a2.3_learning_outcomes.table_cell.38e215ad370e","annexes.a2.3_learning_outcomes|table_cell","Recognise that there are steps that should be followed to develop, validate and deploy a computer program or an AI system.","Herkennen dat er stappen zijn die gevolgd moeten worden om een computerprogramma of een AI-systeem te ontwikkelen, te valideren en te implementeren."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.90","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.114","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.36","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.02067e1f332c","annexes.a2.3_learning_outcomes|table_cell","LO3.4.20","LO3.4.20"
"doc.annexes.a2.3_learning_outcomes.table_cell.c1c40d77b657","annexes.a2.3_learning_outcomes|table_cell","Describe examples of machine learning applications.","Voorbeelden van machine learning-toepassingen beschrijven."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.91","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.115","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.37","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.e8681c658493","annexes.a2.3_learning_outcomes|table_cell","LO3.4.21","LO3.4.21"
"doc.annexes.a2.3_learning_outcomes.table_cell.6d4f2413dd30","annexes.a2.3_learning_outcomes|table_cell","Describe examples of AI system applications from a range of sectors of society.","Voorbeelden van AI-systeemtoepassingen uit verschillende sectoren van de samenleving beschrijven."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.92","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.116","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.38","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.ca928e4f8b18","annexes.a2.3_learning_outcomes|table_cell","LO3.4.22","LO3.4.22"
"doc.annexes.a2.3_learning_outcomes.table_cell.35f69c921b0e","annexes.a2.3_learning_outcomes|table_cell","Translate basic information into logical operations.","Basisinformatie vertalen naar logische bewerkingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.93","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.105","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.172","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.6ecaa7011020","annexes.a2.3_learning_outcomes|table_cell","LO3.4.23","LO3.4.23"
"doc.annexes.a2.3_learning_outcomes.table_cell.647eed1e2424","annexes.a2.3_learning_outcomes|table_cell","Develop basic programs with control structures.","Eenvoudige programma's met besturingsstructuren ontwikkelen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.94","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.106","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.173","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.221b963b1147","annexes.a2.3_learning_outcomes|table_cell","LO3.4.24","LO3.4.24"
"doc.annexes.a2.3_learning_outcomes.table_cell.2d555abde991","annexes.a2.3_learning_outcomes|table_cell","Create visual representations such as flow diagrams to illustrate basic algorithms.","Visuele weergaven zoals stroomdiagrammen maken om basisalgoritmen te illustreren."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.95","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.107","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.174","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.918ddabe685c","annexes.a2.3_learning_outcomes|table_cell","LO3.4.25","LO3.4.25"
"doc.annexes.a2.3_learning_outcomes.table_cell.8622b5ab1321","annexes.a2.3_learning_outcomes|table_cell","Acknowledge the importance of human oversight and human-centric approaches in the development and deployment of computer programs and AI systems.","Het belang erkennen van menselijk toezicht en mensgerichte benaderingen bij de ontwikkeling en implementatie van computerprogramma's en AI-systemen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.63","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.49","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.39","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.8ee6bbd7a999","annexes.a2.3_learning_outcomes|table_cell","LO3.4.26","LO3.4.26"
