"location","context","source","target"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.200c33d3dd35","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","2.2 Sharing through digital technologies","2.2 Delen via digitale technologieën"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.a7b54846c03d","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To share information and content ethically and responsibly with others through appropriate digital technologies.","Informatie en inhoud ethisch en verantwoord delen met anderen via passende digitale technologieën."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.36a71c61a4fb.2","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","2. COMMUNICATION AND COLLABORATION\nTo interact, share, communicate and collaborate in digital environments while being aware of cultural, generational and other diversity and the features and limitations of digital technologies. To participate in society through digital technologies. To assert one’s rights and exercise choice in digital environments. To manage one’s digital presence, identity and reputation.","2. COMMUNICATIE EN SAMENWERKING\nInteractie aangaan, delen, communiceren en samenwerken in digitale omgevingen, met aandacht voor culturele, generationele en andere diversiteit en de kenmerken en beperkingen van digitale technologieën. Deelnemen aan de samenleving via digitale technologieën. Rechten doen gelden en keuzes maken in digitale omgevingen. De eigen digitale aanwezigheid, identiteit en reputatie beheren."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.f83e5feaf8c4","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","2.3 Engaging in citizenship through digital technologies","2.3 Participeren in de samenleving via digitale technologieën"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.5ec728b7d522","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To participate in society through the ethical and responsible use of digital platforms and services. To seek opportunities for self-empowerment and participation through appropriate digital technologies. To be aware of and assert one’s rights, and to exercise choice, in digital environments.","Deelnemen aan de samenleving door het ethisch en verantwoord gebruik van digitale platforms en diensten. Kansen zoeken voor zelfontwikkeling en participatie via passende digitale technologieën. Bewust zijn van en doen gelden van de eigen rechten, en keuzes maken in digitale omgevingen."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.36a71c61a4fb.3","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","2. COMMUNICATION AND COLLABORATION\nTo interact, share, communicate and collaborate in digital environments while being aware of cultural, generational and other diversity and the features and limitations of digital technologies. To participate in society through digital technologies. To assert one’s rights and exercise choice in digital environments. To manage one’s digital presence, identity and reputation.","2. COMMUNICATIE EN SAMENWERKING\nInteractie aangaan, delen, communiceren en samenwerken in digitale omgevingen, met aandacht voor culturele, generationele en andere diversiteit en de kenmerken en beperkingen van digitale technologieën. Deelnemen aan de samenleving via digitale technologieën. Rechten doen gelden en keuzes maken in digitale omgevingen. De eigen digitale aanwezigheid, identiteit en reputatie beheren."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.e2a3c8ca8416","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","2.4 Collaborating through digital technologies","2.4 Samenwerken via digitale technologieën"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.feacf1f6ce75","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To use digital technologies ethically and responsibly for collaborative purposes, and for the co- construction and co-creation of information, resources and knowledge.","Digitale technologieën ethisch en verantwoord gebruiken voor samenwerking, en voor de co-constructie en co-creatie van informatie, middelen en kennis."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.36a71c61a4fb.4","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","2. COMMUNICATION AND COLLABORATION\nTo interact, share, communicate and collaborate in digital environments while being aware of cultural, generational and other diversity and the features and limitations of digital technologies. To participate in society through digital technologies. To assert one’s rights and exercise choice in digital environments. To manage one’s digital presence, identity and reputation.","2. COMMUNICATIE EN SAMENWERKING\nInteractie aangaan, delen, communiceren en samenwerken in digitale omgevingen, met aandacht voor culturele, generationele en andere diversiteit en de kenmerken en beperkingen van digitale technologieën. Deelnemen aan de samenleving via digitale technologieën. Rechten doen gelden en keuzes maken in digitale omgevingen. De eigen digitale aanwezigheid, identiteit en reputatie beheren."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.bde5291d6e99","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","2.5 Digital behaviour","2.5 Digitaal gedrag"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.e7b870b8526b","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To be aware of behavioural norms, and to know how to behave respectfully while using digital technologies and interacting in digital environments. To adapt communication to specific contexts, and to be aware of and respect cultural, generational and other diversity in digital environments.","Bewust zijn van gedragsnormen en weten hoe respectvol te handelen bij het gebruik van digitale technologieën en interactie in digitale omgevingen. Communicatie aanpassen aan specifieke contexten, en culturele, generationele en andere diversiteit in digitale omgevingen kennen en respecteren."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.36a71c61a4fb.5","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","2. COMMUNICATION AND COLLABORATION\nTo interact, share, communicate and collaborate in digital environments while being aware of cultural, generational and other diversity and the features and limitations of digital technologies. To participate in society through digital technologies. To assert one’s rights and exercise choice in digital environments. To manage one’s digital presence, identity and reputation.","2. COMMUNICATIE EN SAMENWERKING\nInteractie aangaan, delen, communiceren en samenwerken in digitale omgevingen, met aandacht voor culturele, generationele en andere diversiteit en de kenmerken en beperkingen van digitale technologieën. Deelnemen aan de samenleving via digitale technologieën. Rechten doen gelden en keuzes maken in digitale omgevingen. De eigen digitale aanwezigheid, identiteit en reputatie beheren."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.cf948ad35ba9","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","2.6 Managing digital identity","2.6 Beheren van de digitale identiteit"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.a1d4f5ca40de","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To manage one or multiple digital identities. To take actions to help protect one’s digital reputation (how one is perceived based on online presence), and to manage one’s digital footprint (the data that is produced through use of and by digital platforms and services).","Een of meerdere digitale identiteiten beheren. Acties ondernemen om de eigen digitale reputatie te helpen beschermen (hoe men wordt waargenomen op basis van online aanwezigheid), en de eigen digitale voetafdruk beheren (de gegevens die worden geproduceerd door het gebruik van en door digitale platforms en diensten)."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.abccc11a7691.1","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","COMPETENCE AREA TITLE AND DESCRIPTOR","TITEL EN DESCRIPTOR VAN HET COMPETENTIEGEBIED"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.6d37f53e6872.1","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","COMPETENCE TITLE","TITEL VAN DE COMPETENTIE"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.8d42d89db216.1","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","COMPETENCE DESCRIPTOR","DESCRIPTOR VAN DE COMPETENTIE"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.c86883d217c7","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","3. CONTENT CREATION\nTo create and edit digital content. To improve and integrate information and content into an existing body of knowledge while understanding how copyright and licences are to be applied, adopting an ethical and responsible approach in the creation, improvement and integration of digital content. To know how to apply computational thinking and programming techniques to give instructions to a computer system.","3. CONTENTCREATIE\nDigitale inhoud creëren en bewerken. Informatie en inhoud verbeteren en integreren in een bestaand geheel van kennis, met begrip van de wijze waarop auteursrechten en licenties moeten worden toegepast, en uitgaande van een ethische en verantwoorde aanpak bij het creëren, verbeteren en integreren van digitale inhoud. Weten hoe computationeel denken en programmeertechnieken moeten worden toegepast om instructies te geven aan een computersysteem."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.4edcf177e775","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","3.1 Developing digital content","3.1 Ontwikkelen van digitale inhoud"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.0b495689b136","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To use digital technologies ethically and responsibly to create and edit a variety of content. To express oneself through digital means.","Digitale technologieën ethisch en verantwoord gebruiken om uiteenlopende inhoud te creëren en te bewerken. Zichzelf uitdrukken via digitale middelen."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.c86883d217c7.1","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","3. CONTENT CREATION\nTo create and edit digital content. To improve and integrate information and content into an existing body of knowledge while understanding how copyright and licences are to be applied, adopting an ethical and responsible approach in the creation, improvement and integration of digital content. To know how to apply computational thinking and programming techniques to give instructions to a computer system.","3. CONTENTCREATIE\nDigitale inhoud creëren en bewerken. Informatie en inhoud verbeteren en integreren in een bestaand geheel van kennis, met begrip van de wijze waarop auteursrechten en licenties moeten worden toegepast, en uitgaande van een ethische en verantwoorde aanpak bij het creëren, verbeteren en integreren van digitale inhoud. Weten hoe computationeel denken en programmeertechnieken moeten worden toegepast om instructies te geven aan een computersysteem."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.c86883d217c7.2","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","3. CONTENT CREATION\nTo create and edit digital content. To improve and integrate information and content into an existing body of knowledge while understanding how copyright and licences are to be applied, adopting an ethical and responsible approach in the creation, improvement and integration of digital content. To know how to apply computational thinking and programming techniques to give instructions to a computer system.","3. CONTENTCREATIE\nDigitale inhoud creëren en bewerken. Informatie en inhoud verbeteren en integreren in een bestaand geheel van kennis, met begrip van de wijze waarop auteursrechten en licenties moeten worden toegepast, en uitgaande van een ethische en verantwoorde aanpak bij het creëren, verbeteren en integreren van digitale inhoud. Weten hoe computationeel denken en programmeertechnieken moeten worden toegepast om instructies te geven aan een computersysteem."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.9cdb89db43d1","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","3.2 Integrating and re-elaborating digital content","3.2 Integreren en herbewerken van digitale inhoud"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.85d59ce99f8d","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To modify, refine and integrate new information and content into existing knowledge and resources to create new and original content and knowledge.","Nieuwe informatie en inhoud aanpassen, verfijnen en integreren in bestaande kennis en middelen om nieuwe en originele inhoud en kennis te creëren."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.c86883d217c7.3","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","3. CONTENT CREATION\nTo create and edit digital content. To improve and integrate information and content into an existing body of knowledge while understanding how copyright and licences are to be applied, adopting an ethical and responsible approach in the creation, improvement and integration of digital content. To know how to apply computational thinking and programming techniques to give instructions to a computer system.","3. CONTENTCREATIE\nDigitale inhoud creëren en bewerken. Informatie en inhoud verbeteren en integreren in een bestaand geheel van kennis, met begrip van de wijze waarop auteursrechten en licenties moeten worden toegepast, en uitgaande van een ethische en verantwoorde aanpak bij het creëren, verbeteren en integreren van digitale inhoud. Weten hoe computationeel denken en programmeertechnieken moeten worden toegepast om instructies te geven aan een computersysteem."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.104f85ecfcdc","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","3.3 Copyright and licences","3.3 Auteursrecht en licenties"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.b3a714328ea7","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To understand how copyright and licences, as well as associated legal and ethical issues, apply to digital content, and how to correctly apply them.","Begrijpen hoe auteursrecht en licenties, evenals de daarmee verbonden juridische en ethische kwesties, van toepassing zijn op digitale inhoud en hoe deze correct moeten worden toegepast."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.c86883d217c7.4","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","3. CONTENT CREATION\nTo create and edit digital content. To improve and integrate information and content into an existing body of knowledge while understanding how copyright and licences are to be applied, adopting an ethical and responsible approach in the creation, improvement and integration of digital content. To know how to apply computational thinking and programming techniques to give instructions to a computer system.","3. CONTENTCREATIE\nDigitale inhoud creëren en bewerken. Informatie en inhoud verbeteren en integreren in een bestaand geheel van kennis, met begrip van de wijze waarop auteursrechten en licenties moeten worden toegepast, en uitgaande van een ethische en verantwoorde aanpak bij het creëren, verbeteren en integreren van digitale inhoud. Weten hoe computationeel denken en programmeertechnieken moeten worden toegepast om instructies te geven aan een computersysteem."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.f1bb2949f6ab","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","3.4 Computational thinking and programming","3.4 Computationeel denken en programmeren"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.0ac9b608aaa9","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To understand and implement steps to analyse a problem, recognise sub-problems, and plan and develop a sequence of instructions for a computing system to solve a given problem or to perform a specific task.","De stappen begrijpen en uitvoeren om een probleem te analyseren, subproblemen te herkennen en een reeks instructies voor een computersysteem te plannen en te ontwikkelen om een gegeven probleem op te lossen of een specifieke taak uit te voeren."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.dcecdec60b16","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","4. SAFETY, WELLBEING AND RESPONSIBLE USE\nTo protect, devices, content, personal data and privacy in digital environments. To support physical, mental and social wellbeing of oneself and others, and to be aware of the benefits and risks of digital technologies for wellbeing and social inclusion. To be aware of the environmental impact of digital technologies and their use, to take action to reduce such impact, and to use digital technologies to support sustainability.","4. VEILIGHEID, WELZIJN EN VERANTWOORD GEBRUIK\nApparaten, inhoud, persoonsgegevens en privacy beschermen in digitale omgevingen. Het fysieke, mentale en sociale welzijn van zichzelf en anderen ondersteunen, en zich bewust zijn van de voordelen en risico's van digitale technologieën voor het welzijn en sociale inclusie. Bewust zijn van de milieu-impact van digitale technologieën en het gebruik ervan, actie ondernemen om deze impact te verminderen en digitale technologieën gebruiken ter ondersteuning van duurzaamheid."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.6ecdf11421a5","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","4.1 Protecting devices","4.1 Beschermen van apparaten"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.13f0ab7be373","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To apply safety and cybersecurity measures in order to protect digital devices and content. To be aware of the evolving nature of risks and threats in digital environments, and to have due regard to security of digital devices and their contents.","Veiligheids- en cyberbeveiligingsmaatregelen toepassen om digitale apparaten en inhoud te beschermen. Bewust zijn van de veranderende aard van risico's en bedreigingen in digitale omgevingen, en de nodige aandacht besteden aan de beveiliging van digitale apparaten en hun inhoud."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.dcecdec60b16.1","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","4. SAFETY, WELLBEING AND RESPONSIBLE USE\nTo protect, devices, content, personal data and privacy in digital environments. To support physical, mental and social wellbeing of oneself and others, and to be aware of the benefits and risks of digital technologies for wellbeing and social inclusion. To be aware of the environmental impact of digital technologies and their use, to take action to reduce such impact, and to use digital technologies to support sustainability.","4. VEILIGHEID, WELZIJN EN VERANTWOORD GEBRUIK\nApparaten, inhoud, persoonsgegevens en privacy beschermen in digitale omgevingen. Het fysieke, mentale en sociale welzijn van zichzelf en anderen ondersteunen, en zich bewust zijn van de voordelen en risico's van digitale technologieën voor het welzijn en sociale inclusie. Bewust zijn van de milieu-impact van digitale technologieën en het gebruik ervan, actie ondernemen om deze impact te verminderen en digitale technologieën gebruiken ter ondersteuning van duurzaamheid."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.011c0b369361","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","4.2 Protecting personal data and privacy","4.2 Beschermen van persoonsgegevens en privacy"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.a321fdb65d95","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To be aware of and exercise one’s rights in relation to personal data and privacy in digital environments. To evaluate and manage privacy risks and protect personal data and privacy in digital environments. To use and share one’s own and others’ personal data safely, ethically and responsibly.","Bewust zijn van en uitoefenen van de eigen rechten met betrekking tot persoonsgegevens en privacy in digitale omgevingen. Privacyrisico's evalueren en beheren en persoonsgegevens en privacy beschermen in digitale omgevingen. Eigen persoonsgegevens en die van anderen veilig, ethisch en verantwoord gebruiken en delen."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.dcecdec60b16.2","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","4. SAFETY, WELLBEING AND RESPONSIBLE USE\nTo protect, devices, content, personal data and privacy in digital environments. To support physical, mental and social wellbeing of oneself and others, and to be aware of the benefits and risks of digital technologies for wellbeing and social inclusion. To be aware of the environmental impact of digital technologies and their use, to take action to reduce such impact, and to use digital technologies to support sustainability.","4. VEILIGHEID, WELZIJN EN VERANTWOORD GEBRUIK\nApparaten, inhoud, persoonsgegevens en privacy beschermen in digitale omgevingen. Het fysieke, mentale en sociale welzijn van zichzelf en anderen ondersteunen, en zich bewust zijn van de voordelen en risico's van digitale technologieën voor het welzijn en sociale inclusie. Bewust zijn van de milieu-impact van digitale technologieën en het gebruik ervan, actie ondernemen om deze impact te verminderen en digitale technologieën gebruiken ter ondersteuning van duurzaamheid."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.8087fd2fd4e5","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","4.3 Supporting wellbeing","4.3 Ondersteunen van welzijn"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.2b3d3256d415","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To use digital technologies in ways that support wellbeing and inclusion. To minimise risks and threats to physical, mental and social wellbeing of oneself and others while using digital technologies. To balance usage of digital technologies with offline activities to support wellbeing. To take action to help protect oneself and others from possible dangers in digital environments (e.g. cyberbullying, harmful content), and to know how to respond to such dangers.","Digitale technologieën gebruiken op manieren die welzijn en inclusie ondersteunen. Risico's en bedreigingen voor het fysieke, mentale en sociale welzijn van zichzelf en anderen minimaliseren bij het gebruik van digitale technologieën. Het gebruik van digitale technologieën in evenwicht brengen met offline activiteiten om welzijn te ondersteunen. Actie ondernemen om zichzelf en anderen te helpen beschermen tegen mogelijke gevaren in digitale omgevingen (bijv. cyberpesten, schadelijke inhoud), en weten hoe op dergelijke gevaren te reageren."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.dcecdec60b16.3","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","4. SAFETY, WELLBEING AND RESPONSIBLE USE\nTo protect, devices, content, personal data and privacy in digital environments. To support physical, mental and social wellbeing of oneself and others, and to be aware of the benefits and risks of digital technologies for wellbeing and social inclusion. To be aware of the environmental impact of digital technologies and their use, to take action to reduce such impact, and to use digital technologies to support sustainability.","4. VEILIGHEID, WELZIJN EN VERANTWOORD GEBRUIK\nApparaten, inhoud, persoonsgegevens en privacy beschermen in digitale omgevingen. Het fysieke, mentale en sociale welzijn van zichzelf en anderen ondersteunen, en zich bewust zijn van de voordelen en risico's van digitale technologieën voor het welzijn en sociale inclusie. Bewust zijn van de milieu-impact van digitale technologieën en het gebruik ervan, actie ondernemen om deze impact te verminderen en digitale technologieën gebruiken ter ondersteuning van duurzaamheid."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.dcf1ce26849f","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","4.4 Environmental impacts of digital technologies","4.4 Milieu-impact van digitale technologieën"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.table_cell.3a6b4037f49c","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|table_cell","To be aware of the environmental impacts of digital technologies, including device production, operation, repair, recycling, disposal, data storage infrastructure, energy consumption and usage of tools and applications. To take action to reduce such impact and to use digital technologies to support sustainability.","Bewust zijn van de milieu-impact van digitale technologieën, inclusief de productie van apparaten, het gebruik, de reparatie, recycling, verwijdering, dataopslaginfrastructuur, het energieverbruik en het gebruik van hulpmiddelen en toepassingen. Actie ondernemen om deze impact te verminderen en digitale technologieën gebruiken ter ondersteuning van duurzaamheid."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.paragraph.495c26537c92.1","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation|paragraph","Source: JRC own elaboration.","Bron: eigen uitwerking JRC."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.paragraph.68e127fb0a0b","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|paragraph","In DigComp 3.0, proficiency levels describe the level of digital competence acquisition of an individual on the basis of a combination of cognitive demand, task complexity and level of autonomy.8 DigComp 3.0 distinguishes between four proficiency levels (Basic, Intermediate, Advanced and Highly Advanced). Table 3 provides a short description of what an individual can be expected to know and be able to do at each of the four levels and the purposes that each of the four levels of proficiency serve.","In DigComp 3.0 beschrijven beheersingsniveaus het niveau van verwerving van digitale competentie van een individu op basis van een combinatie van cognitieve belasting, taakcomplexiteit en de mate van autonomie. DigComp 3.0 maakt onderscheid tussen vier beheersingsniveaus (Basis, Gemiddeld, Gevorderd en Zeer gevorderd). Tabel 3 geeft een korte beschrijving van wat van een individu verwacht mag worden op elk van de vier niveaus en de doelen die elk van de vier niveaus dient."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.paragraph.75d791e8e869","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|paragraph","Box 2 provides some notes and definitions on the proficiency levels to guide interpretation and use. Table A3 in Annex 1 shows how these four proficiency levels can be ‘mapped’ to the more granular eight-level structure of the previous version of DigComp that is used in some contexts (e.g., assessment, certification), as well as to a six-level scheme adopted by some users of the framework.","Kader 2 bevat enkele opmerkingen en definities over de beheersingsniveaus om de interpretatie en het gebruik te sturen. Tabel A3 in bijlage 1 laat zien hoe deze vier beheersingsniveaus kunnen worden 'gekoppeld' aan de meer gedetailleerde acht-niveaustructuur van de vorige versie van DigComp die in sommige contexten wordt gebruikt (bijv. beoordeling, certificering), evenals aan een zes-niveauschema dat door sommige gebruikers van het kader is aangenomen."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.paragraph.968218a592d3","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|paragraph","Section 3 shows what the four proficiency levels look like for each of the competences through specific Competence Statements. There are 362 competence statements, 27% (97) at Basic level, 28% (103) at Intermediate level, 25% (89) at Advanced level, and 20% (73) at Highly advanced level.","Sectie 3 laat zien hoe de vier beheersingsniveaus eruit zien voor elk van de competenties via specifieke competentieverklaringen. Er zijn 362 competentieverklaringen, waarvan 27% (97) op basisniveau, 28% (103) op gemiddeld niveau, 25% (89) op gevorderd niveau en 20% (73) op zeer gevorderd niveau."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.paragraph.5a936a9dbe58","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|paragraph","Table 3. DigComp 3.0 proficiency level descriptions and purposes.","Tabel 3. DigComp 3.0 beschrijvingen en doeleinden van beheersingsniveaus."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.paragraph.41fd54246829","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|paragraph","Proficiency Level Short description of competence acquisition Purpose","Beheersingsniveau Korte beschrijving van competentieverwerving Doel"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.table_cell.4b2113c27258","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|table_cell","Basic","Basis"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.table_cell.23a0db642c7f","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|table_cell","At basic level, individuals remember and implement simple tasks with guidance as needed.","Op basisniveau onthouden en voeren individuen eenvoudige taken uit, met begeleiding waar nodig."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.table_cell.71339f140e9f","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|table_cell","To support personal, learning and/or working goals and participate in society.","Ter ondersteuning van persoonlijke, leer- en/of werkdoelen en om deel te nemen aan de samenleving."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.table_cell.91d0c0d03eac","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|table_cell","Intermediate","Gemiddeld"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.table_cell.2e563762bd26","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|table_cell","At intermediate level, individuals identify and implement well-defined tasks and solve well-defined problems autonomously.","Op gemiddeld niveau identificeren en voeren individuen welomschreven taken uit en lossen ze welomschreven problemen autonoom op."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.table_cell.dbbcfa8d052e","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|table_cell","To support personal, learning and/or working goals and participate autonomously in society.","Ter ondersteuning van persoonlijke, leer- en/of werkdoelen en om autonoom deel te nemen aan de samenleving."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.table_cell.ee61ff262b09","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|table_cell","Advanced","Gevorderd"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.table_cell.5b4350bfc523","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|table_cell","At advanced level, individuals assess and apply solutions to a variety of complex tasks autonomously and adapt to a variety of contexts to evaluate and execute tasks appropriately, guiding others if and as required.","Op gevorderd niveau beoordelen en passen individuen autonoom oplossingen toe voor een verscheidenheid aan complexe taken en passen ze zich aan verschillende contexten aan om taken op passende wijze te evalueren en uit te voeren, waarbij ze anderen begeleiden indien nodig."
