"location","context","source","target"
"digcomp.statement.CS4.1.06","Competence statement CS4.1.06","Describe main features of malware and apply a variety of malware prevention techniques to protect devices and their contents.","De belangrijkste kenmerken van malware beschrijven en verschillende technieken voor malwarepreventie toepassen om apparaten en hun inhoud te beschermen."
"digcomp.statement.CS4.1.07","Competence statement CS4.1.07","Recognise that recent and emerging digital technologies such as AI systems can be used for both cyberattacks and cybersecurity.","Herkennen dat recente en opkomende digitale technologieën zoals AI-systemen kunnen worden gebruikt voor zowel cyberaanvallen als cybersecurity."
"digcomp.statement.CS4.1.08","Competence statement CS4.1.08","Prioritise regular checking and updating of cybersecurity measures to protect devices and their contents in response to evolving digital threats.","Prioriteit geven aan het regelmatig controleren en bijwerken van cybersecuritymaatregelen om apparaten en hun inhoud te beschermen als reactie op evoluerende digitale dreigingen."
"digcomp.statement.CS4.1.09","Competence statement CS4.1.09","Describe key rights of individuals under current cybersecurity legislation.","Belangrijke rechten van individuen onder de huidige cybersecuritywetgeving beschrijven."
"digcomp.statement.CS4.1.10","Competence statement CS4.1.10","Identify examples of how recent and emerging technologies such as AI systems are used in cyberattacks and cybersecurity.","Voorbeelden identificeren van hoe recente en opkomende technologieën zoals AI-systemen worden gebruikt bij cyberaanvallen en cybersecurity."
"digcomp.statement.CS4.1.11","Competence statement CS4.1.11","Assist others in implementing basic cybersecurity protection measures, such as antivirus software, screen locking, strong passwords and multi-factor authentication.","Anderen helpen bij het implementeren van basisbeschermingsmaatregelen voor cybersecurity, zoals antivirussoftware, schermvergrendeling, sterke wachtwoorden en multifactorauthenticatie."
"digcomp.statement.CS4.1.12","Competence statement CS4.1.12","Stay informed about digital technological and legislative developments in relation to cybersecurity.","Op de hoogte blijven van technologische en wettelijke ontwikkelingen op het gebied van cybersecurity."
"digcomp.statement.CS4.1.13","Competence statement CS4.1.13","Assess rights of individuals under relevant provisions of current cybersecurity legislation.","Rechten van individuen beoordelen onder relevante bepalingen van de huidige cybersecuritywetgeving."
"digcomp.statement.CS4.1.14","Competence statement CS4.1.14","Lead or contribute to citizen-focused cybersecurity initiatives.","Leiding geven aan of bijdragen aan op de burger gerichte cybersecurity-initiatieven."
"digcomp.statement.CS4.1.15","Competence statement CS4.1.15","Support others to build their capabilities in protecting devices and their contents against digital threats.","Anderen ondersteunen bij het opbouwen van hun vaardigheden om apparaten en hun inhoud te beschermen tegen digitale dreigingen."
"digcomp.statement.CS4.2.01","Competence statement CS4.2.01","Acknowledge the importance of a cautious approach to the sharing of personal data in digital environments.","Het belang inzien van een voorzichtige aanpak bij het delen van persoonlijke data in digitale omgevingen."
"digcomp.statement.CS4.2.02","Competence statement CS4.2.02","Recognise that personal data is collected and generated through a large variety of sources and processes.","Herkennen dat persoonlijke data wordt verzameld en gegenereerd via een grote verscheidenheid aan bronnen en processen."
"digcomp.statement.CS4.2.03","Competence statement CS4.2.03","Recognise that manipulative methods can be used in digital environments to deceive individuals into providing access to personal data, accounts or other sensitive information.","Herkennen dat manipulatieve methoden in digitale omgevingen kunnen worden gebruikt om individuen te misleiden om toegang te verlenen tot persoonlijke data, accounts of andere gevoelige informatie."
"digcomp.statement.CS4.2.04","Competence statement CS4.2.04","Identify risks of sharing personal data in digital environments, including specific risks in relation to AI systems.","Risico's identificeren van het delen van persoonlijke data in digitale omgevingen, inclusief specifieke risico's in relatie tot AI-systemen."
"digcomp.statement.CS4.2.05","Competence statement CS4.2.05","Recognise that individuals have a right to privacy and that their personal data is protected under legislation.","Herkennen dat individuen recht hebben op privacy en dat hun persoonlijke data beschermd is onder de wetgeving."
"digcomp.statement.CS4.2.06","Competence statement CS4.2.06","Implement basic security measures for online payments and transactions.","Basisbeveiligingsmaatregelen implementeren voor online betalingen en transacties."
"digcomp.statement.CS4.2.07","Competence statement CS4.2.07","Block or flag personal information that has been inappropriately shared online.","Persoonlijke informatie blokkeren of markeren die op ongepaste wijze online is gedeeld."
"digcomp.statement.CS4.2.08","Competence statement CS4.2.08","Recognise and respond appropriately to signs of identity theft.","Tekenen van identiteitsfraude herkennen en er passend op reageren."
"digcomp.statement.CS4.2.09","Competence statement CS4.2.09","Recognise the importance of careful handling of personal data of oneself and others, especially vulnerable individuals and children.","Het belang inzien van zorgvuldige omgang met persoonlijke data van zichzelf en anderen, vooral van kwetsbare individuen en kinderen."
"digcomp.statement.CS4.2.10","Competence statement CS4.2.10","Recognise key concepts related to data protection and privacy legislation.","Belangrijke concepten herkennen die verband houden met gegevensbescherming en privacywetgeving."
"digcomp.statement.CS4.2.11","Competence statement CS4.2.11","Define the purpose of online privacy statements and main privacy policy concepts.","Het doel van online privacyverklaringen en de belangrijkste concepten van privacybeleid definiëren."
"digcomp.statement.CS4.2.12","Competence statement CS4.2.12","Define personal data breach under current data protection and privacy legislation.","Een inbreuk in verband met persoonsgegevens (datalek) definiëren onder de huidige gegevensbescherming- en privacywetgeving."
"digcomp.statement.CS4.2.13","Competence statement CS4.2.13","Describe privacy implications associated with the use of shared online content, such as to train AI systems, recognising that regulation of personal data ownership of content shared online is complex.","Privacy-implicaties beschrijven die verbonden zijn aan het gebruik van gedeelde online inhoud, zoals om AI-systemen te trainen, erkennend dat de regulering van eigendom van persoonlijke data van online gedeelde inhoud complex is."
"digcomp.statement.CS4.2.14","Competence statement CS4.2.14","Describe techniques related to social engineering in digital environments, such as phishing or baiting, identifying and responding appropriately to instances of them.","Technieken gerelateerd aan social engineering in digitale omgevingen beschrijven, zoals phishing of baiting, deze herkennen en er passend op reageren."
"digcomp.statement.CS4.2.15","Competence statement CS4.2.15","Safely manage personal data and privacy across a variety of digital environments, including use of privacy tools.","Persoonlijke data en privacy veilig beheren in verschillende digitale omgevingen, inclusief het gebruik van privacyhulpmiddelen."
"digcomp.statement.CS4.2.16","Competence statement CS4.2.16","Continually explore data ownership and privacy issues in relation to digital technological developments.","Voortdurend kwesties rondom data-eigendom en privacy verkennen in relatie tot digitale technologische ontwikkelingen."
"digcomp.statement.CS4.2.17","Competence statement CS4.2.17","Support others to understand their rights under current data protection and privacy legislation.","Anderen ondersteunen bij het begrijpen van hun rechten onder de huidige gegevensbescherming- en privacywetgeving."
"digcomp.statement.CS4.2.18","Competence statement CS4.2.18","Assist others to implement basic strategies to protect personal data and manage privacy in digital environments.","Anderen helpen bij het implementeren van basisstrategieën om persoonlijke data te beschermen en privacy in digitale omgevingen te beheren."
"digcomp.statement.CS4.2.19","Competence statement CS4.2.19","Stay informed about digital technological and legislative developments in relation to personal data, data ownership and privacy.","Op de hoogte blijven van technologische en wettelijke ontwikkelingen op het gebied van persoonlijke data, data-eigendom en privacy."
"digcomp.statement.CS4.2.20","Competence statement CS4.2.20","Advise on policy or regulatory aspects of data protection and privacy in digital contexts.","Adviseren over beleidsmatige of regelgevende aspecten van gegevensbescherming en privacy in digitale contexten."
"digcomp.statement.CS4.2.21","Competence statement CS4.2.21","Lead or contribute to the design of personal data protection strategies in digital contexts.","Leiding geven aan of bijdragen aan het ontwerp van strategieën voor de bescherming van persoonlijke data in digitale contexten."
"digcomp.statement.CS4.3.01","Competence statement CS4.3.01","Acknowledge the benefits of balancing online and offline activities, and the benefits and risks to one's own physical, mental and social wellbeing in using digital technologies.","De voordelen inzien van een balans tussen online en offline activiteiten, en de voordelen en risico's voor het eigen fysieke, mentale en sociale welzijn bij het gebruik van digitale technologieën."
"digcomp.statement.CS4.3.02","Competence statement CS4.3.02","Acknowledge the interplay between one's own digital habits and features of digital platforms or services that are designed to capture and maintain users' attention.","De wisselwerking inzien tussen de eigen digitale gewoonten en kenmerken van digitale platforms of diensten die zijn ontworpen om de aandacht van gebruikers te trekken en vast te houden."
"digcomp.statement.CS4.3.03","Competence statement CS4.3.03","Recognise that there is a variety of information, groups and communities in digital environments that can support one’s physical, mental and/or social wellbeing.","Herkennen dat er een verscheidenheid aan informatie, groepen en gemeenschappen in digitale omgevingen is die het eigen fysieke, mentale en/of sociale welzijn kunnen ondersteunen."
"digcomp.statement.CS4.3.04","Competence statement CS4.3.04","Identify limitations and risks of using virtual assistants and AI systems to support human wellbeing.","Beperkingen en risico's identificeren van het gebruik van virtuele assistenten en AI-systemen om menselijk welzijn te ondersteunen."
"digcomp.statement.CS4.3.05","Competence statement CS4.3.05","Recognise that there are laws and regulations that help protect the wellbeing of individuals in digital environments.","Herkennen dat er wetten en regels zijn die helpen het welzijn van individuen in digitale omgevingen te beschermen."
"digcomp.statement.CS4.3.06","Competence statement CS4.3.06","Make a basic assessment of one's digital habits in relation to one’s physical, mental and social wellbeing, with an awareness of signs of problematic usage, and identify and implement strategies to support one's wellbeing.","Een basisbeoordeling maken van de eigen digitale gewoonten in relatie tot het eigen fysieke, mentale en sociale welzijn, met bewustzijn van tekenen van problematisch gebruik, en strategieën identificeren en implementeren om het eigen welzijn te ondersteunen."
"digcomp.statement.CS4.3.07","Competence statement CS4.3.07","Acknowledge the importance of one's own and others' right to disconnect and the benefits of regularly reviewing one’s digital usage patterns.","Het belang inzien van het recht van zichzelf en anderen om offline te zijn en de voordelen van het regelmatig herzien van de eigen digitale gebruikspatronen."
"digcomp.statement.CS4.3.08","Competence statement CS4.3.08","Describe impacts of harmful behaviour, content and deceptive design in digital environments on oneself and others.","De effecten van schadelijk gedrag, inhoud en misleidend ontwerp (deceptive design) in digitale omgevingen op zichzelf en anderen beschrijven."
"digcomp.statement.CS4.3.09","Competence statement CS4.3.09","Identify reliable sources of information, and inclusive groups and communities in digital environments, that can support one’s physical, mental and/or social wellbeing.","Betrouwbare informatiebronnen en inclusieve groepen en gemeenschappen in digitale omgevingen identificeren die het eigen fysieke, mentale en/of sociale welzijn kunnen ondersteunen."
"digcomp.statement.CS4.3.10","Competence statement CS4.3.10","Identify possible ways to flag or intervene if harmful behaviour or content is encountered in digital environments.","Mogelijke manieren identificeren om schadelijk gedrag of inhoud te melden of in te grijpen als dit in digitale omgevingen wordt aangetroffen."
"digcomp.statement.CS4.3.11","Competence statement CS4.3.11","Describe ways in which some digital technologies, such as social media, augment and perpetuate bias, stereotyping and exclusion.","Manieren beschrijven waarop sommige digitale technologieën, zoals sociale media, bias, stereotypering en uitsluiting versterken en in stand houden."
"digcomp.statement.CS4.3.12","Competence statement CS4.3.12","Implement strategies to protect against and respond effectively to harmful behaviour, content and deceptive design in digital environments, and to support and maintain one's own and others' wellbeing.","Strategieën implementeren om te beschermen tegen en effectief te reageren op schadelijk gedrag, inhoud en misleidend ontwerp in digitale omgevingen, en om het welzijn van zichzelf en anderen te ondersteunen en te behouden."
"digcomp.statement.CS4.3.13","Competence statement CS4.3.13","Adapt to changing digital technological developments and needs to support and maintain physical, mental and social wellbeing.","Aanpassen aan veranderende digitale technologische ontwikkelingen en behoeften om fysiek, mentaal en sociaal welzijn te ondersteunen en te behouden."
"digcomp.statement.CS4.3.14","Competence statement CS4.3.14","Continually scrutinise the role of digital technologies such as social media in augmenting and perpetuating bias, stereotyping and exclusion.","Voortdurend de rol van digitale technologieën zoals sociale media onderzoeken bij het versterken en in stand houden van bias, stereotypering en uitsluiting."
"digcomp.statement.CS4.3.15","Competence statement CS4.3.15","Flag or intervene effectively in instances of harmful behaviour or content in digital environments.","Effectief melden van of ingrijpen bij gevallen van schadelijk gedrag of inhoud in digitale omgevingen."
"digcomp.statement.CS4.3.16","Competence statement CS4.3.16","Assist others to review and adapt their usage of digital technologies and to develop awareness of harmful behaviour, content and deceptive design in digital environments.","Anderen helpen hun gebruik van digitale technologieën te herzien en aan te passen, en bewustzijn te ontwikkelen over schadelijk gedrag, inhoud en misleidend ontwerp in digitale omgevingen."
"digcomp.statement.CS4.3.17","Competence statement CS4.3.17","Help others to build capacity to counteract the role of digital technologies such as social media in augmenting and perpetuating bias, stereotyping and exclusion.","Anderen helpen vaardigheden op te bouwen om de rol van digitale technologieën zoals sociale media bij het versterken en in stand houden van bias, stereotypering en uitsluiting tegen te gaan."
"digcomp.statement.CS4.3.18","Competence statement CS4.3.18","Assist others to understand their rights in relation to wellbeing and/or inclusion in digital environments.","Anderen helpen hun rechten te begrijpen met betrekking tot welzijn en/of inclusie in digitale omgevingen."
"digcomp.statement.CS4.3.19","Competence statement CS4.3.19","Promote actions that support wellbeing and inclusion in digital environments.","Acties bevorderen en ondersteunen die welzijn en inclusie in digitale omgevingen bevorderen."
"digcomp.statement.CS4.3.20","Competence statement CS4.3.20","Assess and evaluate evidence on wellbeing and/or inclusion in digital environments to guide decision-making.","Bewijs over welzijn en/of inclusie in digitale omgevingen beoordelen en evalueren om besluitvorming te sturen."
"digcomp.statement.CS4.3.21","Competence statement CS4.3.21","Lead or contribute to initiatives that support wellbeing and/or inclusion in digital environments.","Leiding geven aan of bijdragen aan initiatieven die welzijn en/of inclusie in digitale omgevingen ondersteunen."
"digcomp.statement.CS4.3.22","Competence statement CS4.3.22","Contribute to legal and regulatory decision-making in relation to individuals' wellbeing and/or inclusion in digital environments.","Bijdragen aan juridische en regelgevende besluitvorming met betrekking tot het welzijn en/of de inclusie van individuen in digitale omgevingen."
"digcomp.statement.CS4.4.01","Competence statement CS4.4.01","Acknowledge the role that individuals can play to help reduce the environmental impact of digital technologies.","De rol inzien die individuen kunnen spelen om de milieu-impact van digitale technologieën te helpen verminderen."
"digcomp.statement.CS4.4.02","Competence statement CS4.4.02","Recognise that some digital technologies and infrastructures, such as AI systems and data centres, have large impacts on the environment.","Herkennen dat sommige digitale technologieën en infrastructuren, zoals AI-systemen en datacenters, grote effecten hebben op het milieu."
"digcomp.statement.CS4.4.03","Competence statement CS4.4.03","Recognise that the full environmental impacts of digital technologies are not immediately apparent to an individual user.","Herkennen dat de volledige milieu-impact van digitale technologieën niet onmiddellijk zichtbaar is voor een individuele gebruiker."
"digcomp.statement.CS4.4.04","Competence statement CS4.4.04","Recognise the role of digital technologies in supporting energy efficiency and sustainability.","De rol van digitale technologieën bij het ondersteunen van energie-efficiëntie en duurzaamheid herkennen."
"digcomp.statement.CS4.4.05","Competence statement CS4.4.05","Identify and apply simple strategies to reduce energy and data consumption while using digital technologies.","Eenvoudige strategieën identificeren en toepassen om het energie- en datagebruik te verminderen bij het gebruik van digitale technologieën."
"digcomp.statement.CS4.4.06","Competence statement CS4.4.06","Continually assess the environmental impacts of one's usage of digital technologies.","Voortdurend de milieu-impact van het eigen gebruik van digitale technologieën beoordelen."
"digcomp.statement.CS4.4.07","Competence statement CS4.4.07","Identify environmental impacts of digital technologies that occur during manufacturing, usage and disposal, and of data centres and e-commerce.","Milieu-impact van digitale technologieën identificeren die optreedt tijdens productie, gebruik en afvalverwerking, evenals die van datacenters en e-commerce."
"digcomp.statement.CS4.4.08","Competence statement CS4.4.08","Describe how some digital technologies can support sustainable living.","Beschrijven hoe sommige digitale technologieën een duurzame levensstijl kunnen ondersteunen."
"digcomp.statement.CS4.4.09","Competence statement CS4.4.09","Describe potential environmental benefits of the digital sharing and circular economy models.","Potentiële milieuvoordelen beschrijven van de modellen van de digitale deel- en circulaire economie."
"digcomp.statement.CS4.4.10","Competence statement CS4.4.10","Assess and apply a variety of strategies to reduce the environmental impact of one's use of digital technologies and digital devices.","Verschillende strategieën beoordelen en toepassen om de milieu-impact van het eigen gebruik van digitale technologieën en digitale apparaten te verminderen."
"digcomp.statement.CS4.4.11","Competence statement CS4.4.11","Stay informed about the environmental impacts of digital technologies and ways in which digital technologies can support sustainability.","Op de hoogte blijven van de milieu-impact van digitale technologieën en de manieren waarop digitale technologieën duurzaamheid kunnen ondersteunen."
"digcomp.statement.CS4.4.12","Competence statement CS4.4.12","Evaluate the environmental impacts of digital technologies and infrastructures to support decision-making or advocacy.","De milieu-impact van digitale technologieën en infrastructuren evalueren ter ondersteuning van besluitvorming of belangenbehartiging."
"digcomp.statement.CS4.4.13","Competence statement CS4.4.13","Help others to assess their use of digital technologies to identify ways in which to reduce environmental impact.","Anderen helpen hun gebruik van digitale technologieën te beoordelen om manieren te identificeren waarop de milieu-impact kan worden verminderd."
"digcomp.statement.CS4.4.14","Competence statement CS4.4.14","Stay informed about the environmental and sustainability implications of digital technologies across a range of sectors.","Op de hoogte blijven van de implicaties voor milieu en duurzaamheid van digitale technologieën in verschillende sectoren."
"digcomp.statement.CS4.4.15","Competence statement CS4.4.15","Promote and support actions for environmentally sustainable usage of digital technologies.","Acties voor milieuvriendelijk duurzaam gebruik van digitale technologieën bevorderen en ondersteunen."
"digcomp.statement.CS4.4.16","Competence statement CS4.4.16","Lead or contribute to digital sustainability initiatives.","Leiding geven aan of bijdragen aan initiatieven voor digitale duurzaamheid."
"digcomp.statement.CS4.4.17","Competence statement CS4.4.17","Contribute to improvements in or solutions for digital sustainability.","Bijdragen aan verbeteringen in of oplossingen voor digitale duurzaamheid."
"digcomp.statement.CS5.1.01","Competence statement CS5.1.01","Acknowledge the commonplace nature of technical problems in digital environments and the benefits of seeking assistance to help resolve them.","Inzien dat technische problemen in digitale omgevingen veel voorkomen en dat het zoeken naar hulp bij het oplossen ervan voordelen biedt."
"digcomp.statement.CS5.1.02","Competence statement CS5.1.02","Differentiate between operating systems and software and identify the main features of hardware, software, connectivity, and common peripheral devices.","Onderscheid maken tussen besturingssystemen en software en de belangrijkste kenmerken van hardware, software, connectiviteit en veelvoorkomende randapparatuur identificeren."
"digcomp.statement.CS5.1.03","Competence statement CS5.1.03","Identify common technical issues and follow instructions to help to solve them.","Veelvoorkomende technische problemen identificeren en instructies volgen om ze te helpen oplossen."
"digcomp.statement.CS5.1.04","Competence statement CS5.1.04","Install and update software and applications, as needed.","Indien nodig software en applicaties installeren en bijwerken."
"digcomp.statement.CS5.1.05","Competence statement CS5.1.05","Acknowledge the benefits of building capacity and autonomy in addressing common technical issues.","De voordelen inzien van het opbouwen van vaardigheden en autonomie bij het aanpakken van veelvoorkomende technische problemen."
"digcomp.statement.CS5.1.06","Competence statement CS5.1.06","Troubleshoot technical problems in digital environments using a variety of search and problem-solving strategies (whether human-assisted or digital technology-assisted).","Technische problemen in digitale omgevingen oplossen met behulp van verschillende zoek- en probleemoplossingsstrategieën (met menselijke hulp of met hulp van digitale technologie)."
"digcomp.statement.CS5.1.07","Competence statement CS5.1.07","Update and adjust settings on main and peripheral digital devices to maintain good performance.","Instellingen op hoofd- en randapparatuur bijwerken en aanpassen om goede prestaties te behouden."
"digcomp.statement.CS5.1.08","Competence statement CS5.1.08","Prioritise the development of one's capacity to diagnose and solve technical issues in digital environments.","Prioriteit geven aan de ontwikkeling van het eigen vermogen om technische problemen in digitale omgevingen te diagnosticeren en op te lossen."
"digcomp.statement.CS5.1.09","Competence statement CS5.1.09","Assist others to diagnose and solve technical problems in digital environments.","Anderen helpen bij het diagnosticeren en oplossen van technische problemen in digitale omgevingen."
"digcomp.statement.CS5.1.10","Competence statement CS5.1.10","Use various solution-finding strategies to troubleshoot complex technical problems in digital environments.","Verschillende strategieën voor het vinden van oplossingen gebruiken voor het verhelpen van complexe technische problemen in digitale omgevingen."
"digcomp.statement.CS5.1.11","Competence statement CS5.1.11","Help others to develop confidence and autonomy to solve technical problems in digital environments.","Anderen helpen bij het ontwikkelen van vertrouwen en autonomie om technische problemen in digitale omgevingen op te lossen."
"digcomp.statement.CS5.1.12","Competence statement CS5.1.12","Design or deliver training to support the use of digital devices or systems.","Training ontwerpen of geven ter ondersteuning van het gebruik van digitale apparaten of systemen."
"digcomp.statement.CS5.2.01","Competence statement CS5.2.01","Acknowledge the importance of individual choice in digital environment configurations.","Het belang inzien van individuele keuzes bij de configuratie van digitale omgevingen."
"digcomp.statement.CS5.2.02","Competence statement CS5.2.02","Recognise the concept and purpose of a digital assistance tool and the presence of AI systems in such tools.","Het concept en het doel van een digitaal assistentiehulpmiddel en de aanwezigheid van AI-systemen daarin herkennen."
"digcomp.statement.CS5.2.03","Competence statement CS5.2.03","Identify the purpose of technology accessibility and examples of common assistive technologies.","Het doel van technologische toegankelijkheid en voorbeelden van veelvoorkomende ondersteunende technologieën identificeren."
"digcomp.statement.CS5.2.04","Competence statement CS5.2.04","Acknowledge the benefits of exploring adaptations to digital environment configurations and features of digital assistance tools.","De voordelen inzien van het verkennen van aanpassingen aan configuraties van digitale omgevingen en kenmerken van digitale assistentiehulpmiddelen."
"digcomp.statement.CS5.2.05","Competence statement CS5.2.05","Make informed use of digital assistance tools to support one's own and others' needs, with awareness of their benefits and limitations.","Geïnformeerd gebruik maken van digitale assistentiehulpmiddelen om aan de eigen behoeften en die van anderen te voldoen, met bewustzijn van hun voordelen en beperkingen."
"digcomp.statement.CS5.2.06","Competence statement CS5.2.06","Adjust features of one's digital environment to suit one's own and others' needs and preferences.","Kenmerken van de eigen digitale omgeving aanpassen aan de eigen behoeften en voorkeuren en die van anderen."
"digcomp.statement.CS5.2.07","Competence statement CS5.2.07","Prioritise an ongoing assessment of how digital environmental configurations, digital assistance tools and/or assistive technologies can meet the needs of oneself and others.","Prioriteit geven aan een voortdurende beoordeling van hoe configuraties van de digitale omgeving, digitale assistentiehulpmiddelen en/of ondersteunende technologieën kunnen voldoen aan de behoeften van zichzelf en anderen."
"digcomp.statement.CS5.2.08","Competence statement CS5.2.08","Adjust features of digital environments, and use digital assistance tools and assistive technologies, to suit one's own and others’ needs and preferences.","Kenmerken van digitale omgevingen aanpassen, en digitale assistentiehulpmiddelen en ondersteunende technologieën gebruiken om aan de eigen behoeften en die van anderen te voldoen."
"digcomp.statement.CS5.2.09","Competence statement CS5.2.09","Assess the accessibility, inclusivity, fairness and/or rights-sensitivity of digital technologies in a given context.","De toegankelijkheid, inclusiviteit, eerlijkheid en/of rechtgevoeligheid van digitale technologieën in een gegeven context beoordelen."
"digcomp.statement.CS5.2.10","Competence statement CS5.2.10","Support others to make informed use of digital assistance tools and adjustments to digital environment configurations.","Anderen ondersteunen bij het maken van geïnformeerd gebruik van digitale assistentiehulpmiddelen en aanpassingen aan configuraties van de digitale omgeving."
"digcomp.statement.CS5.2.11","Competence statement CS5.2.11","Promote and support inclusive and accessible digital technologies.","Het gebruik van inclusieve en toegankelijke digitale technologieën bevorderen en ondersteunen."
"digcomp.statement.CS5.2.12","Competence statement CS5.2.12","Assess complex needs of individuals to identify and/or design tailored digital solutions.","Complexe behoeften van individuen beoordelen om op maat gemaakte digitale oplossingen te identificeren en/of te ontwerpen."
"digcomp.statement.CS5.2.13","Competence statement CS5.2.13","Contribute to improvements in or solutions for digital assistance tools, accessible digital environment configurations, and/or assistive technologies.","Bijdragen aan verbeteringen in of oplossingen voor digitale assistentiehulpmiddelen, toegankelijke configuraties van de digitale omgeving en/of ondersteunende technologieën."
"digcomp.statement.CS5.3.01","Competence statement CS5.3.01","Recognise that digital technologies can support, but not replace, human creativity.","Inzien dat digitale technologieën de menselijke creativiteit kunnen ondersteunen, maar niet vervangen."
"digcomp.statement.CS5.3.02","Competence statement CS5.3.02","Identify examples of how digital technologies are used to solve real-world problems and to make improvements to or create new solutions, products or services.","Voorbeelden identificeren van hoe digitale technologieën worden gebruikt om praktijkproblemen op te lossen en verbeteringen aan te brengen in of nieuwe oplossingen, producten of diensten te creëren."
"digcomp.statement.CS5.3.03","Competence statement CS5.3.03","Identify examples of where digital technologies can support or augment human creativity.","Voorbeelden identificeren van waar digitale technologieën menselijke creativiteit kunnen ondersteunen of versterken."
"digcomp.statement.CS5.3.04","Competence statement CS5.3.04","Define the concept of human-centric and its role in digital technologies development and usage.","Het concept van mensgerichtheid definiëren en de rol ervan bij de ontwikkeling en het gebruik van digitale technologieën."
"digcomp.statement.CS5.3.05","Competence statement CS5.3.05","Describe strengths, weaknesses and ethical considerations of digital technologies including AI systems in relation to human creativity and problem-solving.","Sterktes, zwaktes en ethische overwegingen van digitale technologieën, inclusief AI-systemen, beschrijven in relatie tot menselijke creativiteit en probleemoplossing."
"digcomp.statement.CS5.3.06","Competence statement CS5.3.06","Use a variety of digital technologies responsibly and ethically to support problem-solving as an individual or in a group.","Verschillende digitale technologieën op een verantwoorde en ethische manier gebruiken om probleemoplossing als individu of in een groep te ondersteunen."
"digcomp.statement.CS5.3.07","Competence statement CS5.3.07","Use a variety of digital technologies efficiently, responsibly and ethically, prioritising human-centric approaches, to help solve complex problems.","Verschillende digitale technologieën efficiënt, verantwoord en ethisch gebruiken, met prioriteit voor mensgerichte benaderingen, om complexe problemen te helpen oplossen."
"digcomp.statement.CS5.3.08","Competence statement CS5.3.08","Support others to develop their confidence and capabilities in using digital technologies to help solve real-world problems.","Anderen ondersteunen bij het ontwikkelen van hun vertrouwen en vaardigheden in het gebruik van digitale technologieën om praktijkproblemen te helpen oplossen."
"digcomp.statement.CS5.3.09","Competence statement CS5.3.09","Contribute to the (co-) creation or (co-) construction of complex knowledge about or solutions to real-world problems in digital environments.","Bijdragen aan de (co-)creatie of (co-)constructie van complexe kennis over of oplossingen voor praktijkproblemen in digitale omgevingen."
"digcomp.statement.CS5.3.10","Competence statement CS5.3.10","Lead or contribute to initiatives focused on the application of digital technologies for highly complex or specialised problem-solving.","Leiding geven aan of bijdragen aan initiatieven gericht op de toepassing van digitale technologieën voor zeer complexe of gespecialiseerde probleemoplossing."
"digcomp.statement.CS5.3.11","Competence statement CS5.3.11","Lead or contribute to initiatives that use digital technologies to help make improvements to or find new solutions for real-world problems.","Leiding geven aan of bijdragen aan initiatieven die digitale technologieën gebruiken om verbeteringen aan te brengen in of nieuwe oplossingen te vinden voor praktijkproblemen."
"digcomp.statement.CS5.3.12","Competence statement CS5.3.12","Support others to develop their capabilities to use digital technologies for complex or specialised problem-solving tasks.","Anderen ondersteunen bij het ontwikkelen van hun vaardigheden om digitale technologieën te gebruiken voor complexe of gespecialiseerde probleemoplossende taken."
"digcomp.statement.CS5.4.01","Competence statement CS5.4.01","Acknowledge the value of developing one's digital competence, and the benefits of seeking support in addressing digital competence needs.","De waarde inzien van de ontwikkeling van de eigen digitale competentie, en de voordelen van het zoeken naar ondersteuning bij het aanpakken van competentiebehoeften."
"digcomp.statement.CS5.4.02","Competence statement CS5.4.02","Recognise that digital competence is much broader than technical skills, and requires regular updating for daily life, working and learning.","Herkennen dat digitale competentie veel breder is dan alleen technische vaardigheden, en regelmatige bijscholing vereist voor het dagelijks leven, werk en leren."
"digcomp.statement.CS5.4.03","Competence statement CS5.4.03","Identify opportunities to improve one’s digital competences.","Mogelijkheden identificeren om de eigen digitale competenties te verbeteren."
"digcomp.statement.CS5.4.04","Competence statement CS5.4.04","Acknowledge the benefits of staying informed about developments in digital technologies to help identify learning needs.","De voordelen inzien van het op de hoogte blijven van ontwikkelingen in digitale technologieën om leereisen te helpen identificeren."
"digcomp.statement.CS5.4.05","Competence statement CS5.4.05","Accurately assess one's own digital competences and digital competence needs.","Nauwkeurig de eigen digitale competenties en de eigen behoeften op dat gebied beoordelen."
"digcomp.statement.CS5.4.06","Competence statement CS5.4.06","Participate actively in learning to meet one's digital competence needs.","Actief deelnemen aan leeractiviteiten om aan de eigen digitale competentiebehoeften te voldoen."
"digcomp.statement.CS5.4.07","Competence statement CS5.4.07","Continually assess digital technological developments and their implications for one’s own and others’ digital competence needs.","Voortdurend digitale technologische ontwikkelingen en de implicaties daarvan voor de eigen competentiebehoeften en die van anderen beoordelen."
"digcomp.statement.CS5.4.08","Competence statement CS5.4.08","Engage in ongoing self-development to meet digital competence needs.","Zich bezighouden met voortdurende zelfontwikkeling om aan digitale competentiebehoeften te voldoen."
"digcomp.statement.CS5.4.09","Competence statement CS5.4.09","Support others to develop confidence, autonomy and problem-solving capabilities in digital environments.","Anderen ondersteunen bij het ontwikkelen van vertrouwen, autonomie en probleemoplossend vermogen in digitale omgevingen."
"digcomp.statement.CS5.4.10","Competence statement CS5.4.10","Compile available digital competence learning opportunities for a particular purpose.","Beschikbare leermogelijkheden voor digitale competenties verzamelen voor een specifiek doel."
